i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.32,,,,,,,,,,,,,,,,,,
2,0.32,0.88,,,,,,,,,,,,,,,,,
3,0.32,0.88,1.50,,,,,,,,,,,,,,,,
4,0.32,0.88,1.50,2.14,,,,,,,,,,,,,,,
5,0.32,0.88,1.50,2.14,2.84,,,,,,,,,,,,,,
6,0.32,0.88,1.50,2.14,2.84,3.56,,,,,,,,,,,,,
7,0.32,0.88,1.50,2.14,2.84,3.56,4.30,,,,,,,,,,,,
8,0.32,0.88,1.50,2.14,2.84,3.56,4.30,5.06,,,,,,,,,,,
9,0.32,0.88,1.50,2.14,2.84,3.56,4.30,5.06,5.82,,,,,,,,,,
10,0.32,0.88,1.50,2.14,2.84,3.56,4.30,5.06,5.82,6.60,,,,,,,,,
11,0.32,0.88,1.50,2.14,2.84,3.56,4.30,5.06,5.82,6.60,7.39,,,,,,,,
12,0.32,0.88,1.50,2.14,2.84,3.56,4.30,5.06,5.82,6.60,7.38,8.18,,,,,,,
13,0.32,0.88,1.50,2.14,2.84,3.56,4.30,5.05,5.82,6.60,7.38,8.18,8.98,,,,,,
14,0.32,0.88,1.49,2.14,2.83,3.56,4.30,5.05,5.82,6.59,7.38,8.17,8.98,9.78,,,,,
15,0.32,0.87,1.49,2.13,2.83,3.55,4.29,5.04,5.81,6.59,7.37,8.16,8.97,9.77,10.59,,,,
16,0.31,0.86,1.47,2.12,2.81,3.53,4.27,5.02,5.78,6.56,7.34,8.14,8.94,9.74,10.56,11.38,,,
17,0.29,0.83,1.43,2.07,2.75,3.47,4.21,4.95,5.71,6.49,7.27,8.06,8.86,9.66,10.47,11.29,12.11,,
18,0.22,0.72,1.34,1.95,2.61,3.31,4.04,4.77,5.52,6.29,7.06,7.84,8.63,9.43,10.23,11.04,11.85,12.67,
19,0.12,0.53,1.05,1.63,2.25,2.91,3.58,4.28,4.99,5.72,6.46,7.21,7.98,8.75,9.52,10.31,11.10,11.90,12.70
