i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.97,,,,,,,,,,,,,,,,,,,
2,9.44,10.35,,,,,,,,,,,,,,,,,,
3,8.91,9.82,10.60,,,,,,,,,,,,,,,,,
4,8.38,9.30,10.07,10.83,,,,,,,,,,,,,,,,
5,7.86,8.77,9.55,10.30,11.03,,,,,,,,,,,,,,,
6,7.33,8.24,9.02,9.77,10.51,11.23,,,,,,,,,,,,,,
7,6.80,7.71,8.49,9.24,9.98,10.70,11.41,,,,,,,,,,,,,
8,6.27,7.18,7.96,8.72,9.45,10.17,10.88,11.58,,,,,,,,,,,,
9,5.74,6.66,7.44,8.19,8.92,9.64,10.35,11.06,11.75,,,,,,,,,,,
10,5.22,6.13,6.91,7.66,8.39,9.12,9.83,10.53,11.22,11.91,,,,,,,,,,
11,4.69,5.60,6.38,7.13,7.87,8.59,9.30,10.00,10.70,11.39,12.07,,,,,,,,,
12,4.16,5.07,5.85,6.60,7.34,8.06,8.77,9.47,10.17,10.86,11.54,12.22,,,,,,,,
13,3.63,4.55,5.32,6.08,6.81,7.53,8.24,8.95,9.64,10.33,11.02,11.70,12.37,,,,,,,
14,3.10,4.02,4.80,5.55,6.28,7.00,7.72,8.42,9.11,9.80,10.49,11.17,11.85,12.52,,,,,,
15,2.58,3.49,4.27,5.02,5.76,6.48,7.19,7.89,8.58,9.27,9.96,10.64,11.32,11.99,12.66,,,,,
16,2.05,2.96,3.74,4.49,5.23,5.95,6.66,7.36,8.06,8.75,9.43,10.11,10.79,11.46,12.14,12.80,,,,
17,1.52,2.43,3.21,3.96,4.70,5.42,6.13,6.83,7.53,8.22,8.90,9.58,10.26,10.94,11.61,12.28,12.94,,,
18,1.00,1.91,2.68,3.43,4.17,4.89,5.60,6.30,6.99,7.68,8.37,9.05,9.72,10.40,11.07,11.74,12.40,13.07,,
19,0.46,1.35,2.12,2.86,3.58,4.29,4.99,5.69,6.38,7.06,7.74,8.41,9.08,9.75,10.42,11.08,11.74,12.40,13.06,
20,0.00,0.68,1.28,1.88,2.48,3.08,3.68,4.28,4.88,5.48,6.08,6.68,7.28,7.88,8.48,9.08,9.68,10.28,10.88,11.48
