i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.11,,,,,,,,,,,,,,,,,,,
2,9.58,10.59,,,,,,,,,,,,,,,,,,
3,9.05,10.06,10.83,,,,,,,,,,,,,,,,,
4,8.52,9.53,10.30,11.05,,,,,,,,,,,,,,,,
5,7.99,9.00,9.77,10.52,11.25,,,,,,,,,,,,,,,
6,7.46,8.47,9.24,9.99,10.72,11.44,,,,,,,,,,,,,,
7,6.93,7.94,8.71,9.46,10.19,10.91,11.61,,,,,,,,,,,,,
8,6.40,7.41,8.18,8.93,9.66,10.38,11.08,11.78,,,,,,,,,,,,
9,5.87,6.88,7.65,8.40,9.13,9.85,10.55,11.25,11.95,,,,,,,,,,,
10,5.34,6.35,7.12,7.87,8.60,9.32,10.02,10.72,11.42,12.11,,,,,,,,,,
11,4.81,5.81,6.59,7.34,8.07,8.78,9.49,10.19,10.89,11.58,12.26,,,,,,,,,
12,4.28,5.28,6.06,6.81,7.54,8.25,8.96,9.66,10.36,11.05,11.73,12.41,,,,,,,,
13,3.75,4.75,5.53,6.28,7.01,7.72,8.43,9.13,9.83,10.51,11.20,11.88,12.56,,,,,,,
14,3.22,4.22,5.00,5.75,6.48,7.19,7.90,8.60,9.30,9.98,10.67,11.35,12.03,12.70,,,,,,
15,2.69,3.69,4.47,5.22,5.95,6.66,7.37,8.07,8.77,9.45,10.14,10.82,11.50,12.17,12.84,,,,,
16,2.16,3.16,3.94,4.69,5.42,6.13,6.84,7.54,8.24,8.92,9.61,10.29,10.96,11.64,12.31,12.98,,,,
17,1.63,2.63,3.41,4.15,4.88,5.60,6.31,7.01,7.70,8.39,9.08,9.76,10.43,11.11,11.78,12.45,13.11,,,
18,1.10,2.10,2.87,3.62,4.35,5.07,5.77,6.47,7.17,7.85,8.54,9.22,9.89,10.57,11.24,11.90,12.57,13.23,,
19,0.55,1.55,2.31,3.04,3.76,4.47,5.16,5.86,6.54,7.22,7.90,8.58,9.25,9.91,10.58,11.24,11.91,12.57,13.22,
20,0.00,0.80,1.40,2.00,2.60,3.20,3.80,4.40,5.00,5.60,6.20,6.80,7.40,8.00,8.60,9.20,9.80,10.40,11.00,11.60
