i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.21,,,,,,,,,,,,,,,,,,,
2,8.73,9.64,,,,,,,,,,,,,,,,,,
3,8.24,9.16,9.91,,,,,,,,,,,,,,,,,
4,7.76,8.67,9.43,10.16,,,,,,,,,,,,,,,,
5,7.27,8.19,8.94,9.68,10.39,,,,,,,,,,,,,,,
6,6.78,7.70,8.46,9.19,9.91,10.61,,,,,,,,,,,,,,
7,6.30,7.21,7.97,8.70,9.42,10.12,10.82,,,,,,,,,,,,,
8,5.81,6.73,7.49,8.22,8.93,9.64,10.33,11.02,,,,,,,,,,,,
9,5.33,6.24,7.00,7.73,8.45,9.15,9.85,10.54,11.22,,,,,,,,,,,
10,4.84,5.76,6.52,7.25,7.96,8.67,9.36,10.05,10.73,11.41,,,,,,,,,,
11,4.36,5.27,6.03,6.76,7.48,8.18,8.88,9.57,10.25,10.93,11.60,,,,,,,,,
12,3.87,4.79,5.54,6.28,6.99,7.70,8.39,9.08,9.76,10.44,11.12,11.79,,,,,,,,
13,3.39,4.30,5.06,5.79,6.51,7.21,7.91,8.59,9.28,9.96,10.63,11.30,11.97,,,,,,,
14,2.90,3.82,4.57,5.31,6.02,6.73,7.42,8.11,8.79,9.47,10.15,10.82,11.48,12.15,,,,,,
15,2.41,3.33,4.09,4.82,5.54,6.24,6.94,7.62,8.31,8.99,9.66,10.33,11.00,11.66,12.33,,,,,
16,1.93,2.84,3.60,4.33,5.05,5.75,6.45,7.14,7.82,8.50,9.17,9.84,10.51,11.18,11.84,12.50,,,,
17,1.44,2.36,3.12,3.85,4.56,5.27,5.96,6.65,7.34,8.01,8.69,9.36,10.03,10.69,11.35,12.02,12.67,,,
18,0.96,1.87,2.63,3.36,4.07,4.78,5.47,6.16,6.84,7.52,8.20,8.87,9.53,10.20,10.86,11.52,12.18,12.84,,
19,0.47,1.37,2.12,2.84,3.54,4.24,4.93,5.61,6.28,6.96,7.63,8.29,8.95,9.61,10.27,10.93,11.58,12.24,12.89,
20,0.00,0.72,1.32,1.92,2.52,3.12,3.72,4.32,4.92,5.52,6.12,6.72,7.32,7.92,8.52,9.12,9.72,10.32,10.92,11.52
