i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.10,,,,,,,,,,,,,,,,,,,
2,9.57,10.62,,,,,,,,,,,,,,,,,,
3,9.05,10.09,10.86,,,,,,,,,,,,,,,,,
4,8.52,9.56,10.33,11.08,,,,,,,,,,,,,,,,
5,7.99,9.03,9.80,10.55,11.28,,,,,,,,,,,,,,,
6,7.46,8.50,9.27,10.02,10.75,11.46,,,,,,,,,,,,,,
7,6.93,7.97,8.74,9.49,10.22,10.93,11.64,,,,,,,,,,,,,
8,6.40,7.44,8.21,8.96,9.69,10.40,11.11,11.81,,,,,,,,,,,,
9,5.87,6.91,7.68,8.43,9.16,9.88,10.58,11.28,11.97,,,,,,,,,,,
10,5.34,6.38,7.16,7.90,8.63,9.35,10.05,10.75,11.44,12.13,,,,,,,,,,
11,4.81,5.85,6.63,7.37,8.10,8.82,9.52,10.22,10.92,11.60,12.29,,,,,,,,,
12,4.28,5.33,6.10,6.84,7.57,8.29,8.99,9.69,10.39,11.07,11.76,12.44,,,,,,,,
13,3.75,4.80,5.57,6.31,7.04,7.76,8.47,9.16,9.86,10.55,11.23,11.91,12.58,,,,,,,
14,3.23,4.27,5.04,5.78,6.51,7.23,7.94,8.64,9.33,10.02,10.70,11.38,12.06,12.73,,,,,,
15,2.70,3.74,4.51,5.26,5.98,6.70,7.41,8.11,8.80,9.49,10.17,10.85,11.53,12.20,12.87,,,,,
16,2.17,3.21,3.98,4.73,5.46,6.17,6.88,7.58,8.27,8.96,9.64,10.32,11.00,11.67,12.34,13.01,,,,
17,1.64,2.68,3.45,4.20,4.93,5.64,6.35,7.05,7.74,8.43,9.11,9.79,10.47,11.14,11.81,12.48,13.14,,,
18,1.11,2.15,2.92,3.66,4.39,5.11,5.81,6.51,7.20,7.89,8.57,9.25,9.93,10.60,11.27,11.94,12.60,13.27,,
19,0.57,1.60,2.35,3.08,3.80,4.51,5.21,5.90,6.58,7.26,7.94,8.61,9.28,9.95,10.62,11.28,11.94,12.60,13.26,
20,0.00,0.84,1.44,2.04,2.64,3.24,3.84,4.44,5.04,5.64,6.24,6.84,7.44,8.04,8.64,9.24,9.84,10.44,11.04,11.64
