i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.70,,,,,,,,,,,,,,,,,,
2,0.70,1.81,,,,,,,,,,,,,,,,,
3,0.70,1.81,2.89,,,,,,,,,,,,,,,,
4,0.70,1.81,2.89,3.96,,,,,,,,,,,,,,,
5,0.70,1.81,2.89,3.96,5.01,,,,,,,,,,,,,,
6,0.70,1.81,2.89,3.96,5.01,6.05,,,,,,,,,,,,,
7,0.70,1.81,2.89,3.96,5.01,6.05,7.10,,,,,,,,,,,,
8,0.70,1.81,2.89,3.96,5.01,6.05,7.10,8.14,,,,,,,,,,,
9,0.70,1.81,2.89,3.96,5.01,6.05,7.10,8.14,9.17,,,,,,,,,,
10,0.70,1.81,2.89,3.96,5.01,6.05,7.10,8.14,9.17,10.21,,,,,,,,,
11,0.70,1.81,2.89,3.96,5.01,6.05,7.10,8.14,9.17,10.21,11.24,,,,,,,,
12,0.70,1.81,2.89,3.96,5.01,6.05,7.10,8.14,9.17,10.21,11.24,12.27,,,,,,,
13,0.70,1.81,2.89,3.96,5.01,6.05,7.10,8.14,9.17,10.21,11.24,12.27,13.30,,,,,,
14,0.70,1.81,2.89,3.96,5.01,6.05,7.10,8.14,9.17,10.21,11.24,12.27,13.30,14.33,,,,,
15,0.70,1.81,2.89,3.96,5.01,6.05,7.10,8.14,9.17,10.21,11.24,12.27,13.30,14.33,15.36,,,,
16,0.70,1.81,2.89,3.96,5.01,6.05,7.10,8.14,9.17,10.21,11.24,12.27,13.30,14.33,15.36,16.38,,,
17,0.70,1.81,2.89,3.95,5.01,6.05,7.10,8.14,9.17,10.21,11.24,12.27,13.30,14.33,15.35,16.38,17.40,,
18,0.69,1.81,2.89,3.95,5.00,6.05,7.09,8.13,9.16,10.20,11.23,12.26,13.29,14.32,15.34,16.37,17.38,18.48,
19,0.62,1.71,2.77,3.81,4.86,5.89,6.92,7.95,8.98,10.01,11.04,12.06,13.08,14.11,15.13,16.15,17.17,18.21,19.48
