i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.75,,,,,,,,,,,,,,,,,,,
2,4.49,4.96,,,,,,,,,,,,,,,,,,
3,4.24,4.71,5.39,,,,,,,,,,,,,,,,,
4,3.99,4.45,5.14,5.80,,,,,,,,,,,,,,,,
5,3.74,4.20,4.88,5.55,6.21,,,,,,,,,,,,,,,
6,3.48,3.95,4.63,5.30,5.95,6.61,,,,,,,,,,,,,,
7,3.23,3.70,4.38,5.04,5.70,6.35,7.00,,,,,,,,,,,,,
8,2.98,3.44,4.12,4.79,5.45,6.10,6.75,7.39,,,,,,,,,,,,
9,2.72,3.19,3.87,4.54,5.20,5.85,6.50,7.14,7.78,,,,,,,,,,,
10,2.47,2.94,3.62,4.28,4.94,5.59,6.24,6.89,7.53,8.17,,,,,,,,,,
11,2.22,2.68,3.36,4.03,4.69,5.34,5.99,6.63,7.27,7.91,8.55,,,,,,,,,
12,1.96,2.43,3.11,3.78,4.44,5.09,5.74,6.38,7.02,7.66,8.30,8.93,,,,,,,,
13,1.71,2.18,2.86,3.52,4.18,4.84,5.48,6.13,6.77,7.41,8.04,8.68,9.31,,,,,,,
14,1.46,1.92,2.60,3.27,3.93,4.58,5.23,5.87,6.52,7.15,7.79,8.43,9.06,9.69,,,,,,
15,1.20,1.67,2.35,3.02,3.68,4.33,4.98,5.62,6.26,6.90,7.54,8.17,8.81,9.44,10.07,,,,,
16,0.95,1.42,2.10,2.77,3.42,4.08,4.72,5.37,6.01,6.65,7.29,7.92,8.55,9.19,9.82,10.45,,,,
17,0.70,1.16,1.85,2.51,3.17,3.82,4.47,5.11,5.76,6.39,7.03,7.67,8.30,8.93,9.56,10.20,10.82,,,
18,0.44,0.91,1.59,2.26,2.92,3.57,4.22,4.86,5.50,6.14,6.78,7.41,8.05,8.68,9.31,9.94,10.57,11.22,,
19,0.19,0.65,1.33,1.99,2.65,3.30,3.94,4.59,5.23,5.86,6.50,7.13,7.76,8.40,9.03,9.65,10.28,10.92,11.55,
20,0.00,0.35,0.95,1.55,2.15,2.75,3.35,3.95,4.55,5.15,5.75,6.35,6.95,7.55,8.15,8.75,9.35,9.95,10.55,11.15
