i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.80,,,,,,,,,,,,,,,,,,,
2,10.25,11.58,,,,,,,,,,,,,,,,,,
3,9.69,11.02,11.80,,,,,,,,,,,,,,,,,
4,9.13,10.47,11.24,11.98,,,,,,,,,,,,,,,,
5,8.57,9.91,10.68,11.43,12.16,,,,,,,,,,,,,,,
6,8.01,9.35,10.12,10.87,11.60,12.32,,,,,,,,,,,,,,
7,7.45,8.79,9.56,10.31,11.04,11.76,12.47,,,,,,,,,,,,,
8,6.89,8.23,9.00,9.75,10.48,11.20,11.91,12.61,,,,,,,,,,,,
9,6.34,7.67,8.44,9.19,9.92,10.64,11.35,12.06,12.75,,,,,,,,,,,
10,5.78,7.11,7.88,8.63,9.36,10.08,10.79,11.50,12.19,12.89,,,,,,,,,,
11,5.22,6.56,7.33,8.07,8.81,9.52,10.24,10.94,11.64,12.33,13.02,,,,,,,,,
12,4.66,6.00,6.77,7.51,8.25,8.97,9.68,10.38,11.08,11.77,12.46,13.14,,,,,,,,
13,4.10,5.44,6.21,6.96,7.69,8.41,9.12,9.82,10.52,11.21,11.90,12.58,13.26,,,,,,,
14,3.54,4.88,5.65,6.40,7.13,7.85,8.56,9.26,9.96,10.65,11.34,12.02,12.70,13.38,,,,,,
15,2.98,4.32,5.09,5.84,6.57,7.29,8.00,8.70,9.40,10.09,10.78,11.47,12.15,12.82,13.50,,,,,
16,2.42,3.76,4.53,5.28,6.01,6.73,7.44,8.15,8.84,9.54,10.22,10.91,11.59,12.26,12.94,13.61,,,,
17,1.87,3.20,3.97,4.72,5.45,6.17,6.88,7.59,8.28,8.98,9.66,10.35,11.03,11.70,12.38,13.05,13.72,,,
18,1.31,2.64,3.41,4.16,4.89,5.61,6.32,7.02,7.71,8.41,9.09,9.78,10.46,11.13,11.81,12.48,13.15,13.82,,
19,0.75,2.06,2.80,3.53,4.25,4.96,5.66,6.36,7.04,7.73,8.41,9.09,9.76,10.43,11.10,11.77,12.43,13.10,13.76,
20,0.00,1.13,1.73,2.33,2.93,3.53,4.13,4.73,5.33,5.93,6.53,7.13,7.73,8.33,8.93,9.53,10.13,10.73,11.33,11.93
