i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.57,,,,,,,,,,,,,,,,,,,
2,9.07,10.09,,,,,,,,,,,,,,,,,,
3,8.57,9.59,10.35,,,,,,,,,,,,,,,,,
4,8.07,9.08,9.84,10.58,,,,,,,,,,,,,,,,
5,7.56,8.58,9.34,10.08,10.80,,,,,,,,,,,,,,,
6,7.06,8.08,8.84,9.57,10.29,11.00,,,,,,,,,,,,,,
7,6.56,7.58,8.34,9.07,9.79,10.50,11.20,,,,,,,,,,,,,
8,6.06,7.07,7.83,8.57,9.29,10.00,10.70,11.39,,,,,,,,,,,,
9,5.56,6.57,7.33,8.07,8.79,9.49,10.19,10.88,11.57,,,,,,,,,,,
10,5.05,6.07,6.83,7.57,8.28,8.99,9.69,10.38,11.07,11.75,,,,,,,,,,
11,4.55,5.57,6.33,7.06,7.78,8.49,9.19,9.88,10.57,11.25,11.92,,,,,,,,,
12,4.05,5.06,5.83,6.56,7.28,7.99,8.69,9.38,10.06,10.75,11.42,12.10,,,,,,,,
13,3.55,4.56,5.32,6.06,6.78,7.49,8.18,8.88,9.56,10.24,10.92,11.59,12.26,,,,,,,
14,3.04,4.06,4.82,5.56,6.28,6.98,7.68,8.37,9.06,9.74,10.42,11.09,11.76,12.43,,,,,,
15,2.54,3.56,4.32,5.05,5.77,6.48,7.18,7.87,8.56,9.24,9.92,10.59,11.26,11.93,12.59,,,,,
16,2.04,3.06,3.82,4.55,5.27,5.98,6.68,7.37,8.05,8.74,9.41,10.09,10.76,11.43,12.09,12.75,,,,
17,1.54,2.55,3.31,4.05,4.77,5.48,6.17,6.87,7.55,8.23,8.91,9.58,10.25,10.92,11.59,12.25,12.91,,,
18,1.04,2.05,2.81,3.54,4.26,4.97,5.67,6.36,7.04,7.72,8.40,9.07,9.74,10.41,11.08,11.74,12.40,13.06,,
19,0.54,1.53,2.28,3.00,3.71,4.40,5.10,5.78,6.46,7.13,7.81,8.47,9.14,9.80,10.46,11.12,11.78,12.43,13.09,
20,0.00,0.82,1.42,2.02,2.62,3.22,3.82,4.42,5.02,5.62,6.22,6.82,7.42,8.02,8.62,9.22,9.82,10.42,11.02,11.62
