i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.46,,,,,,,,,,,,,,,,,,
2,1.46,2.56,,,,,,,,,,,,,,,,,
3,1.46,2.56,3.70,,,,,,,,,,,,,,,,
4,1.46,2.56,3.70,4.82,,,,,,,,,,,,,,,
5,1.46,2.56,3.70,4.82,5.92,,,,,,,,,,,,,,
6,1.46,2.56,3.70,4.82,5.92,7.01,,,,,,,,,,,,,
7,1.46,2.56,3.70,4.82,5.92,7.01,8.10,,,,,,,,,,,,
8,1.46,2.56,3.70,4.82,5.92,7.01,8.10,9.17,,,,,,,,,,,
9,1.46,2.56,3.70,4.82,5.92,7.01,8.10,9.17,10.25,,,,,,,,,,
10,1.46,2.56,3.70,4.82,5.92,7.01,8.10,9.17,10.25,11.32,,,,,,,,,
11,1.46,2.56,3.70,4.82,5.92,7.01,8.10,9.17,10.25,11.32,12.38,,,,,,,,
12,1.46,2.56,3.70,4.82,5.92,7.01,8.10,9.17,10.25,11.32,12.38,13.44,,,,,,,
13,1.46,2.56,3.70,4.82,5.92,7.01,8.10,9.17,10.25,11.32,12.38,13.44,14.50,,,,,,
14,1.46,2.56,3.70,4.82,5.92,7.01,8.10,9.17,10.25,11.32,12.38,13.44,14.50,15.56,,,,,
15,1.46,2.56,3.70,4.82,5.92,7.01,8.10,9.17,10.25,11.32,12.38,13.44,14.50,15.56,16.61,,,,
16,1.46,2.56,3.70,4.82,5.92,7.01,8.10,9.17,10.25,11.32,12.38,13.44,14.50,15.56,16.61,17.66,,,
17,1.45,2.56,3.70,4.82,5.92,7.01,8.09,9.17,10.24,11.31,12.38,13.44,14.50,15.55,16.61,17.66,18.71,,
18,1.44,2.53,3.67,4.78,5.88,6.97,8.05,9.13,10.20,11.27,12.33,13.39,14.45,15.50,16.55,17.60,18.65,19.70,
19,1.12,2.22,3.30,4.38,5.44,6.51,7.56,8.62,9.67,10.71,11.76,12.80,13.84,14.88,15.92,16.96,18.00,19.03,20.07
