i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.45,,,,,,,,,,,,,,,,,,
2,1.45,2.62,,,,,,,,,,,,,,,,,
3,1.45,2.62,3.75,,,,,,,,,,,,,,,,
4,1.45,2.62,3.75,4.88,,,,,,,,,,,,,,,
5,1.45,2.62,3.75,4.88,6.00,,,,,,,,,,,,,,
6,1.45,2.62,3.75,4.88,6.00,7.11,,,,,,,,,,,,,
7,1.45,2.62,3.75,4.88,6.00,7.11,8.21,,,,,,,,,,,,
8,1.45,2.62,3.75,4.88,6.00,7.11,8.21,9.31,,,,,,,,,,,
9,1.45,2.62,3.75,4.88,6.00,7.11,8.21,9.31,10.40,,,,,,,,,,
10,1.45,2.62,3.75,4.88,6.00,7.11,8.21,9.31,10.40,11.49,,,,,,,,,
11,1.45,2.62,3.75,4.88,6.00,7.11,8.21,9.31,10.40,11.49,12.57,,,,,,,,
12,1.45,2.62,3.75,4.88,6.00,7.11,8.21,9.31,10.40,11.49,12.57,13.65,,,,,,,
13,1.45,2.62,3.75,4.88,6.00,7.11,8.21,9.31,10.40,11.49,12.57,13.65,14.72,,,,,,
14,1.45,2.62,3.75,4.88,6.00,7.11,8.21,9.31,10.40,11.49,12.57,13.65,14.72,15.80,,,,,
15,1.45,2.62,3.75,4.88,6.00,7.11,8.21,9.31,10.40,11.49,12.57,13.65,14.72,15.80,16.87,,,,
16,1.45,2.62,3.75,4.88,5.99,7.11,8.21,9.31,10.40,11.49,12.57,13.65,14.72,15.80,16.86,17.93,,,
17,1.45,2.62,3.75,4.87,5.99,7.10,8.21,9.30,10.39,11.48,12.56,13.64,14.72,15.79,16.86,17.93,18.99,,
18,1.41,2.58,3.69,4.82,5.93,7.04,8.14,9.23,10.32,11.41,12.49,13.56,14.63,15.71,16.77,17.84,18.91,19.96,
19,1.03,2.10,3.17,4.25,5.33,6.39,7.46,8.53,9.59,10.64,11.71,12.76,13.81,14.86,15.91,16.95,18.00,19.04,20.08
