i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.83,,,,,,,,,,,,,,,,,,,
2,10.27,11.56,,,,,,,,,,,,,,,,,,
3,9.71,11.00,11.77,,,,,,,,,,,,,,,,,
4,9.15,10.44,11.21,11.96,,,,,,,,,,,,,,,,
5,8.59,9.88,10.65,11.40,12.13,,,,,,,,,,,,,,,
6,8.03,9.32,10.09,10.84,11.57,12.30,,,,,,,,,,,,,,
7,7.46,8.76,9.53,10.28,11.01,11.73,12.45,,,,,,,,,,,,,
8,6.90,8.19,8.97,9.72,10.45,11.17,11.89,12.59,,,,,,,,,,,,
9,6.34,7.63,8.41,9.16,9.89,10.61,11.32,12.03,12.73,,,,,,,,,,,
10,5.78,7.07,7.85,8.60,9.33,10.05,10.76,11.47,12.17,12.86,,,,,,,,,,
11,5.22,6.51,7.29,8.04,8.77,9.49,10.20,10.91,11.61,12.30,12.99,,,,,,,,,
12,4.66,5.95,6.73,7.48,8.21,8.93,9.64,10.35,11.05,11.74,12.43,13.11,,,,,,,,
13,4.10,5.39,6.16,6.91,7.65,8.37,9.08,9.79,10.48,11.18,11.87,12.55,13.23,,,,,,,
14,3.54,4.83,5.60,6.35,7.09,7.81,8.52,9.23,9.92,10.62,11.31,11.99,12.67,13.35,,,,,,
15,2.98,4.27,5.04,5.79,6.53,7.25,7.96,8.66,9.36,10.06,10.75,11.43,12.11,12.79,13.46,,,,,
16,2.42,3.71,4.48,5.23,5.97,6.69,7.40,8.10,8.80,9.50,10.18,10.87,11.55,12.23,12.90,13.58,,,,
17,1.86,3.15,3.92,4.67,5.40,6.13,6.84,7.54,8.24,8.93,9.62,10.31,10.99,11.67,12.34,13.01,13.69,,,
18,1.30,2.58,3.35,4.10,4.84,5.56,6.27,6.97,7.67,8.36,9.05,9.73,10.41,11.09,11.77,12.44,13.11,13.78,,
19,0.73,2.00,2.75,3.48,4.20,4.91,5.61,6.31,7.00,7.68,8.36,9.04,9.72,10.39,11.06,11.73,12.39,13.05,13.72,
20,0.00,1.08,1.68,2.28,2.88,3.48,4.08,4.68,5.28,5.88,6.48,7.08,7.68,8.28,8.88,9.48,10.08,10.68,11.28,11.88
