i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.11,,,,,,,,,,,,,,,,,,
2,1.11,2.35,,,,,,,,,,,,,,,,,
3,1.11,2.35,3.43,,,,,,,,,,,,,,,,
4,1.11,2.35,3.43,4.53,,,,,,,,,,,,,,,
5,1.11,2.35,3.43,4.53,5.64,,,,,,,,,,,,,,
6,1.11,2.35,3.43,4.53,5.64,6.75,,,,,,,,,,,,,
7,1.11,2.35,3.43,4.53,5.64,6.75,7.85,,,,,,,,,,,,
8,1.11,2.35,3.43,4.53,5.64,6.75,7.85,8.96,,,,,,,,,,,
9,1.11,2.35,3.43,4.53,5.64,6.75,7.85,8.96,10.05,,,,,,,,,,
10,1.11,2.35,3.43,4.53,5.64,6.75,7.85,8.96,10.05,11.14,,,,,,,,,
11,1.11,2.35,3.43,4.53,5.64,6.75,7.85,8.96,10.05,11.14,12.22,,,,,,,,
12,1.11,2.35,3.43,4.53,5.64,6.75,7.85,8.96,10.05,11.14,12.22,13.30,,,,,,,
13,1.11,2.35,3.43,4.53,5.64,6.75,7.85,8.96,10.05,11.14,12.22,13.30,14.38,,,,,,
14,1.11,2.35,3.43,4.53,5.64,6.75,7.85,8.96,10.05,11.14,12.22,13.30,14.38,15.45,,,,,
15,1.11,2.35,3.43,4.53,5.64,6.75,7.85,8.96,10.05,11.14,12.22,13.30,14.38,15.45,16.52,,,,
16,1.11,2.35,3.43,4.53,5.64,6.75,7.85,8.95,10.05,11.14,12.22,13.30,14.38,15.45,16.52,17.59,,,
17,1.10,2.35,3.42,4.53,5.63,6.74,7.84,8.95,10.04,11.13,12.22,13.30,14.37,15.45,16.52,17.58,18.65,,
18,1.06,2.30,3.38,4.47,5.58,6.68,7.78,8.88,9.97,11.06,12.14,13.22,14.29,15.36,16.43,17.50,18.56,19.62,
19,0.80,1.82,2.86,3.92,4.99,6.06,7.12,8.19,9.25,10.31,11.37,12.42,13.47,14.53,15.57,16.62,17.67,18.71,19.75
