i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.71,,,,,,,,,,,,,,,,,,
2,1.71,2.81,,,,,,,,,,,,,,,,,
3,1.71,2.81,3.95,,,,,,,,,,,,,,,,
4,1.71,2.81,3.95,5.08,,,,,,,,,,,,,,,
5,1.71,2.81,3.95,5.08,6.19,,,,,,,,,,,,,,
6,1.71,2.81,3.95,5.08,6.19,7.29,,,,,,,,,,,,,
7,1.71,2.81,3.95,5.08,6.19,7.29,8.39,,,,,,,,,,,,
8,1.71,2.81,3.95,5.08,6.19,7.29,8.39,9.47,,,,,,,,,,,
9,1.71,2.81,3.95,5.08,6.19,7.29,8.39,9.47,10.55,,,,,,,,,,
10,1.71,2.81,3.95,5.08,6.19,7.29,8.39,9.47,10.55,11.63,,,,,,,,,
11,1.71,2.81,3.95,5.08,6.19,7.29,8.39,9.47,10.55,11.63,12.71,,,,,,,,
12,1.71,2.81,3.95,5.08,6.19,7.29,8.39,9.47,10.55,11.63,12.71,13.78,,,,,,,
13,1.71,2.81,3.95,5.08,6.19,7.29,8.39,9.47,10.55,11.63,12.71,13.78,14.84,,,,,,
14,1.71,2.81,3.95,5.08,6.19,7.29,8.39,9.47,10.55,11.63,12.71,13.78,14.84,15.90,,,,,
15,1.71,2.81,3.95,5.08,6.19,7.29,8.39,9.47,10.55,11.63,12.71,13.78,14.84,15.90,16.97,,,,
16,1.71,2.81,3.95,5.08,6.19,7.29,8.39,9.47,10.55,11.63,12.71,13.78,14.84,15.90,16.96,18.02,,,
17,1.71,2.80,3.95,5.07,6.19,7.29,8.38,9.47,10.55,11.63,12.70,13.77,14.84,15.90,16.96,18.02,19.07,,
18,1.69,2.76,3.90,5.02,6.13,7.23,8.32,9.41,10.49,11.56,12.63,13.70,14.77,15.83,16.89,17.95,19.00,20.06,
19,1.26,2.37,3.45,4.52,5.59,6.66,7.72,8.78,9.83,10.88,11.94,12.98,14.03,15.07,16.11,17.16,18.20,19.24,20.27
