i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.88,,,,,,,,,,,,,,,,,,,
2,10.31,11.45,,,,,,,,,,,,,,,,,,
3,9.75,10.88,11.67,,,,,,,,,,,,,,,,,
4,9.18,10.31,11.10,11.86,,,,,,,,,,,,,,,,
5,8.61,9.75,10.53,11.29,12.03,,,,,,,,,,,,,,,
6,8.05,9.18,9.96,10.72,11.47,12.19,,,,,,,,,,,,,,
7,7.48,8.61,9.40,10.16,10.90,11.63,12.34,,,,,,,,,,,,,
8,6.91,8.05,8.83,9.59,10.33,11.06,11.78,12.49,,,,,,,,,,,,
9,6.34,7.48,8.26,9.02,9.76,10.49,11.21,11.92,12.62,,,,,,,,,,,
10,5.78,6.91,7.70,8.46,9.20,9.93,10.64,11.35,12.06,12.75,,,,,,,,,,
11,5.21,6.34,7.13,7.89,8.63,9.36,10.08,10.79,11.49,12.19,12.88,,,,,,,,,
12,4.64,5.78,6.56,7.32,8.06,8.79,9.51,10.22,10.92,11.62,12.31,13.00,,,,,,,,
13,4.08,5.21,6.00,6.75,7.50,8.22,8.94,9.65,10.35,11.05,11.74,12.43,13.12,,,,,,,
14,3.51,4.64,5.43,6.19,6.93,7.66,8.38,9.08,9.79,10.48,11.18,11.86,12.55,13.23,,,,,,
15,2.94,4.08,4.86,5.62,6.36,7.09,7.81,8.52,9.22,9.92,10.61,11.30,11.98,12.66,13.34,,,,,
16,2.37,3.51,4.29,5.05,5.80,6.52,7.24,7.95,8.65,9.35,10.04,10.73,11.41,12.09,12.77,13.45,,,,
17,1.81,2.94,3.73,4.49,5.23,5.96,6.67,7.38,8.09,8.78,9.47,10.16,10.85,11.53,12.20,12.88,13.55,,,
18,1.24,2.37,3.15,3.91,4.65,5.38,6.10,6.81,7.51,8.20,8.89,9.58,10.27,10.95,11.62,12.30,12.97,13.64,,
19,0.65,1.77,2.54,3.28,4.01,4.73,5.43,6.13,6.83,7.52,8.20,8.88,9.56,10.23,10.90,11.57,12.24,12.91,13.57,
20,0.00,0.92,1.52,2.12,2.72,3.32,3.92,4.52,5.12,5.72,6.32,6.92,7.52,8.12,8.72,9.32,9.92,10.52,11.12,11.72
