i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.02,,,,,,,,,,,,,,,,,,,
2,9.48,10.37,,,,,,,,,,,,,,,,,,
3,8.95,9.84,10.63,,,,,,,,,,,,,,,,,
4,8.42,9.31,10.09,10.85,,,,,,,,,,,,,,,,
5,7.89,8.78,9.56,10.32,11.06,,,,,,,,,,,,,,,
6,7.35,8.24,9.03,9.78,10.52,11.25,,,,,,,,,,,,,,
7,6.82,7.71,8.50,9.25,9.99,10.71,11.43,,,,,,,,,,,,,
8,6.29,7.18,7.96,8.72,9.46,10.18,10.90,11.60,,,,,,,,,,,,
9,5.75,6.65,7.43,8.19,8.93,9.65,10.36,11.07,11.77,,,,,,,,,,,
10,5.22,6.11,6.90,7.65,8.39,9.12,9.83,10.54,11.23,11.92,,,,,,,,,,
11,4.69,5.58,6.36,7.12,7.86,8.58,9.30,10.00,10.70,11.39,12.08,,,,,,,,,
12,4.16,5.05,5.83,6.59,7.33,8.05,8.76,9.47,10.17,10.86,11.55,12.23,,,,,,,,
13,3.62,4.52,5.30,6.06,6.79,7.52,8.23,8.94,9.63,10.33,11.01,11.70,12.38,,,,,,,
14,3.09,3.98,4.77,5.52,6.26,6.99,7.70,8.40,9.10,9.79,10.48,11.16,11.84,12.52,,,,,,
15,2.56,3.45,4.23,4.99,5.73,6.45,7.17,7.87,8.57,9.26,9.95,10.63,11.31,11.99,12.66,,,,,
16,2.03,2.92,3.70,4.46,5.20,5.92,6.63,7.34,8.04,8.73,9.42,10.10,10.78,11.45,12.13,12.80,,,,
17,1.49,2.38,3.17,3.92,4.66,5.39,6.10,6.81,7.50,8.20,8.88,9.56,10.24,10.92,11.59,12.26,12.93,,,
18,0.96,1.85,2.63,3.39,4.13,4.85,5.56,6.27,6.96,7.65,8.34,9.02,9.70,10.38,11.05,11.72,12.39,13.05,,
19,0.43,1.29,2.06,2.81,3.54,4.25,4.95,5.65,6.34,7.02,7.70,8.38,9.05,9.72,10.39,11.06,11.72,12.38,13.04,
20,0.00,0.63,1.23,1.83,2.43,3.03,3.63,4.23,4.83,5.43,6.03,6.63,7.23,7.83,8.43,9.03,9.63,10.23,10.83,11.43
