i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.74,,,,,,,,,,,,,,,,,,
2,0.74,1.91,,,,,,,,,,,,,,,,,
3,0.74,1.91,3.01,,,,,,,,,,,,,,,,
4,0.74,1.91,3.01,4.09,,,,,,,,,,,,,,,
5,0.74,1.91,3.01,4.09,5.17,,,,,,,,,,,,,,
6,0.74,1.91,3.01,4.09,5.17,6.22,,,,,,,,,,,,,
7,0.74,1.91,3.01,4.09,5.17,6.22,7.29,,,,,,,,,,,,
8,0.74,1.91,3.01,4.09,5.17,6.22,7.29,8.34,,,,,,,,,,,
9,0.74,1.91,3.01,4.09,5.17,6.22,7.29,8.34,9.38,,,,,,,,,,
10,0.74,1.91,3.01,4.09,5.17,6.22,7.29,8.34,9.38,10.43,,,,,,,,,
11,0.74,1.91,3.01,4.09,5.17,6.22,7.29,8.34,9.38,10.43,11.47,,,,,,,,
12,0.74,1.91,3.01,4.09,5.17,6.22,7.29,8.34,9.38,10.43,11.47,12.51,,,,,,,
13,0.74,1.91,3.01,4.09,5.17,6.22,7.29,8.34,9.38,10.43,11.47,12.51,13.55,,,,,,
14,0.74,1.91,3.01,4.09,5.17,6.22,7.29,8.34,9.38,10.43,11.47,12.51,13.55,14.59,,,,,
15,0.74,1.91,3.01,4.09,5.17,6.22,7.29,8.34,9.38,10.43,11.47,12.51,13.55,14.59,15.62,,,,
16,0.74,1.91,3.01,4.09,5.17,6.22,7.29,8.34,9.38,10.43,11.47,12.51,13.55,14.59,15.62,16.66,,,
17,0.74,1.91,3.01,4.09,5.17,6.22,7.28,8.34,9.38,10.43,11.47,12.51,13.55,14.59,15.62,16.66,17.69,,
18,0.74,1.90,3.00,4.08,5.15,6.21,7.26,8.31,9.37,10.41,11.45,12.49,13.53,14.56,15.60,16.64,17.66,18.70,
19,0.65,1.76,2.83,3.89,4.94,5.99,7.03,8.07,9.11,10.14,11.17,12.20,13.23,14.26,15.29,16.32,17.34,18.36,19.39
