i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.75,,,,,,,,,,,,,,,,,,,
2,4.50,4.97,,,,,,,,,,,,,,,,,,
3,4.24,4.71,5.40,,,,,,,,,,,,,,,,,
4,3.99,4.46,5.14,5.81,,,,,,,,,,,,,,,,
5,3.74,4.21,4.89,5.56,6.21,,,,,,,,,,,,,,,
6,3.48,3.96,4.64,5.30,5.96,6.61,,,,,,,,,,,,,,
7,3.23,3.70,4.38,5.05,5.71,6.36,7.01,,,,,,,,,,,,,
8,2.98,3.45,4.13,4.80,5.46,6.11,6.75,7.40,,,,,,,,,,,,
9,2.72,3.20,3.88,4.54,5.20,5.85,6.50,7.15,7.79,,,,,,,,,,,
10,2.47,2.94,3.62,4.29,4.95,5.60,6.25,6.89,7.53,8.17,,,,,,,,,,
11,2.22,2.69,3.37,4.04,4.70,5.35,6.00,6.64,7.28,7.92,8.56,,,,,,,,,
12,1.97,2.44,3.12,3.78,4.44,5.09,5.74,6.39,7.03,7.67,8.30,8.94,,,,,,,,
13,1.71,2.18,2.86,3.53,4.19,4.84,5.49,6.13,6.77,7.41,8.05,8.69,9.32,,,,,,,
14,1.46,1.93,2.61,3.28,3.94,4.59,5.24,5.88,6.52,7.16,7.80,8.43,9.07,9.70,,,,,,
15,1.21,1.68,2.36,3.02,3.68,4.34,4.98,5.63,6.27,6.91,7.54,8.18,8.81,9.45,10.08,,,,,
16,0.95,1.42,2.10,2.77,3.43,4.08,4.73,5.37,6.02,6.65,7.29,7.93,8.56,9.19,9.82,10.45,,,,
17,0.70,1.17,1.85,2.52,3.18,3.83,4.48,5.12,5.76,6.40,7.04,7.67,8.31,8.94,9.57,10.20,10.83,,,
18,0.45,0.92,1.60,2.26,2.92,3.57,4.22,4.87,5.51,6.15,6.78,7.42,8.05,8.69,9.32,9.95,10.58,11.23,,
19,0.20,0.66,1.34,2.00,2.66,3.31,3.95,4.59,5.23,5.87,6.50,7.14,7.77,8.40,9.03,9.66,10.29,10.93,11.56,
20,0.00,0.36,0.96,1.56,2.16,2.76,3.36,3.96,4.56,5.16,5.76,6.36,6.96,7.56,8.16,8.76,9.36,9.96,10.56,11.16
