i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.74,,,,,,,,,,,,,,,,,,,
2,9.22,10.08,,,,,,,,,,,,,,,,,,
3,8.70,9.56,10.34,,,,,,,,,,,,,,,,,
4,8.18,9.04,9.82,10.58,,,,,,,,,,,,,,,,
5,7.66,8.52,9.30,10.06,10.79,,,,,,,,,,,,,,,
6,7.14,8.00,8.79,9.54,10.27,10.99,,,,,,,,,,,,,,
7,6.62,7.48,8.27,9.02,9.75,10.47,11.18,,,,,,,,,,,,,
8,6.11,6.97,7.75,8.50,9.23,9.95,10.66,11.36,,,,,,,,,,,,
9,5.59,6.45,7.23,7.98,8.71,9.43,10.14,10.84,11.54,,,,,,,,,,,
10,5.07,5.93,6.71,7.46,8.19,8.91,9.62,10.33,11.02,11.71,,,,,,,,,,
11,4.55,5.41,6.19,6.94,7.67,8.40,9.10,9.81,10.50,11.19,11.87,,,,,,,,,
12,4.03,4.89,5.67,6.42,7.16,7.88,8.59,9.29,9.98,10.67,11.35,12.03,,,,,,,,
13,3.51,4.37,5.15,5.90,6.64,7.36,8.07,8.77,9.46,10.15,10.83,11.51,12.19,,,,,,,
14,2.99,3.85,4.63,5.38,6.12,6.84,7.55,8.25,8.94,9.63,10.32,11.00,11.67,12.34,,,,,,
15,2.47,3.33,4.11,4.86,5.60,6.32,7.03,7.73,8.42,9.11,9.80,10.48,11.15,11.83,12.50,,,,,
16,1.95,2.81,3.59,4.35,5.08,5.80,6.51,7.21,7.90,8.59,9.28,9.96,10.63,11.31,11.98,12.64,,,,
17,1.43,2.29,3.07,3.83,4.56,5.28,5.99,6.69,7.38,8.07,8.76,9.44,10.11,10.79,11.46,12.12,12.79,,,
18,0.91,1.77,2.55,3.30,4.04,4.75,5.46,6.16,6.86,7.55,8.23,8.91,9.58,10.26,10.93,11.59,12.26,12.92,,
19,0.41,1.23,2.00,2.74,3.46,4.17,4.87,5.57,6.25,6.94,7.61,8.29,8.96,9.63,10.29,10.95,11.61,12.27,12.93,
20,0.00,0.61,1.21,1.81,2.41,3.01,3.61,4.21,4.81,5.41,6.01,6.61,7.21,7.81,8.41,9.01,9.61,10.21,10.81,11.41
