i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.63,,,,,,,,,,,,,,,,,,,
2,10.08,11.35,,,,,,,,,,,,,,,,,,
3,9.53,10.80,11.57,,,,,,,,,,,,,,,,,
4,8.97,10.25,11.02,11.76,,,,,,,,,,,,,,,,
5,8.42,9.69,10.46,11.21,11.94,,,,,,,,,,,,,,,
6,7.87,9.14,9.91,10.66,11.39,12.11,,,,,,,,,,,,,,
7,7.32,8.59,9.36,10.11,10.84,11.56,12.27,,,,,,,,,,,,,
8,6.77,8.04,8.81,9.56,10.29,11.01,11.72,12.42,,,,,,,,,,,,
9,6.22,7.49,8.26,9.01,9.74,10.46,11.17,11.87,12.56,,,,,,,,,,,
10,5.67,6.94,7.71,8.46,9.19,9.91,10.61,11.32,12.01,12.70,,,,,,,,,,
11,5.12,6.39,7.16,7.91,8.64,9.35,10.06,10.77,11.46,12.15,12.84,,,,,,,,,
12,4.57,5.84,6.61,7.35,8.08,8.80,9.51,10.21,10.91,11.60,12.29,12.97,,,,,,,,
13,4.02,5.29,6.06,6.80,7.53,8.25,8.96,9.66,10.36,11.05,11.74,12.42,13.10,,,,,,,
14,3.46,4.73,5.51,6.25,6.98,7.70,8.41,9.11,9.81,10.50,11.19,11.87,12.55,13.22,,,,,,
15,2.91,4.18,4.95,5.70,6.43,7.15,7.86,8.56,9.26,9.95,10.63,11.32,12.00,12.67,13.35,,,,,
16,2.36,3.63,4.40,5.15,5.88,6.60,7.31,8.01,8.71,9.40,10.08,10.77,11.45,12.12,12.80,13.47,,,,
17,1.81,3.08,3.85,4.60,5.33,6.05,6.76,7.46,8.15,8.84,9.53,10.21,10.89,11.57,12.24,12.91,13.58,,,
18,1.26,2.53,3.30,4.04,4.77,5.49,6.20,6.90,7.59,8.28,8.97,9.65,10.33,11.01,11.68,12.35,13.02,13.68,,
19,0.71,1.95,2.70,3.43,4.15,4.86,5.55,6.25,6.94,7.62,8.30,8.97,9.65,10.32,10.99,11.65,12.32,12.98,13.64,
20,0.00,1.06,1.66,2.26,2.86,3.46,4.06,4.66,5.26,5.86,6.46,7.06,7.66,8.26,8.86,9.46,10.06,10.66,11.26,11.86
