i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.82,,,,,,,,,,,,,,,,,,,
2,8.35,9.17,,,,,,,,,,,,,,,,,,
3,7.88,8.70,9.45,,,,,,,,,,,,,,,,,
4,7.41,8.23,8.99,9.71,,,,,,,,,,,,,,,,
5,6.94,7.76,8.52,9.25,9.96,,,,,,,,,,,,,,,
6,6.47,7.29,8.05,8.78,9.49,10.19,,,,,,,,,,,,,,
7,6.00,6.82,7.58,8.31,9.02,9.72,10.42,,,,,,,,,,,,,
8,5.54,6.35,7.11,7.84,8.55,9.25,9.95,10.63,,,,,,,,,,,,
9,5.07,5.88,6.64,7.37,8.08,8.78,9.48,10.16,10.84,,,,,,,,,,,
10,4.60,5.41,6.17,6.90,7.61,8.32,9.01,9.69,10.38,11.05,,,,,,,,,,
11,4.13,4.94,5.70,6.43,7.14,7.85,8.54,9.23,9.91,10.58,11.25,,,,,,,,,
12,3.66,4.48,5.23,5.96,6.67,7.38,8.07,8.76,9.44,10.11,10.79,11.45,,,,,,,,
13,3.19,4.01,4.76,5.49,6.21,6.91,7.60,8.29,8.97,9.64,10.32,10.98,11.65,,,,,,,
14,2.72,3.54,4.29,5.02,5.74,6.44,7.13,7.82,8.50,9.17,9.85,10.52,11.18,11.84,,,,,,
15,2.25,3.07,3.82,4.55,5.27,5.97,6.66,7.35,8.03,8.71,9.38,10.05,10.71,11.37,12.04,,,,,
16,1.78,2.60,3.35,4.08,4.80,5.50,6.19,6.88,7.56,8.24,8.91,9.58,10.24,10.91,11.57,12.22,,,,
17,1.31,2.13,2.89,3.61,4.33,5.03,5.72,6.41,7.09,7.77,8.44,9.11,9.77,10.44,11.10,11.75,12.41,,,
18,0.84,1.66,2.41,3.14,3.86,4.56,5.25,5.94,6.62,7.29,7.96,8.63,9.30,9.96,10.62,11.28,11.93,12.59,,
19,0.38,1.18,1.92,2.64,3.35,4.04,4.73,5.41,6.08,6.75,7.42,8.08,8.74,9.40,10.06,10.71,11.36,12.02,12.67,
20,0.00,0.60,1.20,1.80,2.40,3.00,3.60,4.20,4.80,5.40,6.00,6.60,7.20,7.80,8.40,9.00,9.60,10.20,10.80,11.40
