i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.16,,,,,,,,,,,,,,,,,,,
2,4.89,5.39,,,,,,,,,,,,,,,,,,
3,4.61,5.11,5.80,,,,,,,,,,,,,,,,,
4,4.33,4.84,5.53,6.20,,,,,,,,,,,,,,,,
5,4.06,4.56,5.25,5.93,6.59,,,,,,,,,,,,,,,
6,3.78,4.29,4.98,5.65,6.31,6.97,,,,,,,,,,,,,,
7,3.51,4.01,4.70,5.38,6.04,6.70,7.35,,,,,,,,,,,,,
8,3.23,3.74,4.43,5.10,5.76,6.42,7.07,7.72,,,,,,,,,,,,
9,2.96,3.46,4.15,4.82,5.49,6.15,6.80,7.45,8.09,,,,,,,,,,,
10,2.68,3.19,3.88,4.55,5.21,5.87,6.52,7.17,7.82,8.46,,,,,,,,,,
11,2.41,2.91,3.60,4.27,4.94,5.59,6.25,6.89,7.54,8.18,8.82,,,,,,,,,
12,2.13,2.64,3.33,4.00,4.66,5.32,5.97,6.62,7.26,7.91,8.55,9.19,,,,,,,,
13,1.86,2.36,3.05,3.72,4.39,5.04,5.70,6.34,6.99,7.63,8.27,8.91,9.55,,,,,,,
14,1.58,2.09,2.78,3.45,4.11,4.77,5.42,6.07,6.71,7.36,8.00,8.64,9.27,9.91,,,,,,
15,1.31,1.81,2.50,3.17,3.84,4.49,5.15,5.79,6.44,7.08,7.72,8.36,9.00,9.63,10.27,,,,,
16,1.03,1.54,2.23,2.90,3.56,4.22,4.87,5.52,6.16,6.81,7.45,8.09,8.72,9.36,9.99,10.62,,,,
17,0.76,1.26,1.95,2.62,3.29,3.94,4.60,5.24,5.89,6.53,7.17,7.81,8.45,9.08,9.72,10.35,10.98,,,
18,0.48,0.99,1.67,2.35,3.01,3.67,4.32,4.97,5.61,6.25,6.89,7.53,8.17,8.81,9.44,10.07,10.70,11.33,,
19,0.21,0.71,1.39,2.06,2.72,3.37,4.02,4.67,5.31,5.95,6.59,7.23,7.86,8.50,9.13,9.76,10.39,11.02,11.65,
20,0.00,0.38,0.98,1.58,2.18,2.78,3.38,3.98,4.58,5.18,5.78,6.38,6.98,7.58,8.18,8.78,9.38,9.98,10.58,11.18
