i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.06,,,,,,,,,,,,,,,,,,,
2,9.52,10.44,,,,,,,,,,,,,,,,,,
3,8.99,9.91,10.69,,,,,,,,,,,,,,,,,
4,8.46,9.38,10.16,10.91,,,,,,,,,,,,,,,,
5,7.93,8.85,9.63,10.38,11.12,,,,,,,,,,,,,,,
6,7.39,8.31,9.09,9.85,10.59,11.31,,,,,,,,,,,,,,
7,6.86,7.78,8.56,9.32,10.05,10.78,11.49,,,,,,,,,,,,,
8,6.33,7.25,8.03,8.78,9.52,10.24,10.95,11.66,,,,,,,,,,,,
9,5.80,6.71,7.50,8.25,8.99,9.71,10.42,11.13,11.82,,,,,,,,,,,
10,5.26,6.18,6.96,7.72,8.45,9.18,9.89,10.59,11.29,11.98,,,,,,,,,,
11,4.73,5.65,6.43,7.19,7.92,8.64,9.36,10.06,10.76,11.45,12.13,,,,,,,,,
12,4.20,5.12,5.90,6.65,7.39,8.11,8.82,9.53,10.22,10.92,11.60,12.28,,,,,,,,
13,3.67,4.58,5.36,6.12,6.86,7.58,8.29,8.99,9.69,10.38,11.07,11.75,12.43,,,,,,,
14,3.13,4.05,4.83,5.59,6.32,7.05,7.76,8.46,9.16,9.85,10.54,11.22,11.90,12.57,,,,,,
15,2.60,3.52,4.30,5.05,5.79,6.51,7.23,7.93,8.63,9.32,10.00,10.69,11.36,12.04,12.71,,,,,
16,2.07,2.99,3.77,4.52,5.26,5.98,6.69,7.40,8.09,8.78,9.47,10.15,10.83,11.51,12.18,12.85,,,,
17,1.53,2.45,3.23,3.99,4.73,5.45,6.16,6.86,7.56,8.25,8.94,9.62,10.30,10.97,11.65,12.32,12.98,,,
18,1.00,1.92,2.70,3.45,4.19,4.91,5.62,6.32,7.02,7.71,8.40,9.08,9.76,10.43,11.10,11.77,12.44,13.10,,
19,0.46,1.36,2.13,2.87,3.60,4.31,5.01,5.71,6.40,7.08,7.76,8.43,9.11,9.78,10.44,11.11,11.77,12.43,13.09,
20,0.00,0.68,1.28,1.88,2.48,3.08,3.68,4.28,4.88,5.48,6.08,6.68,7.28,7.88,8.48,9.08,9.68,10.28,10.88,11.48
