i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.45,,,,,,,,,,,,,,,,,,
2,1.45,2.62,,,,,,,,,,,,,,,,,
3,1.45,2.62,3.75,,,,,,,,,,,,,,,,
4,1.45,2.62,3.75,4.87,,,,,,,,,,,,,,,
5,1.45,2.62,3.75,4.87,5.99,,,,,,,,,,,,,,
6,1.45,2.62,3.75,4.87,5.99,7.10,,,,,,,,,,,,,
7,1.45,2.62,3.75,4.87,5.99,7.10,8.21,,,,,,,,,,,,
8,1.45,2.62,3.75,4.87,5.99,7.10,8.21,9.30,,,,,,,,,,,
9,1.45,2.62,3.75,4.87,5.99,7.10,8.21,9.30,10.39,,,,,,,,,,
10,1.45,2.62,3.75,4.87,5.99,7.10,8.21,9.30,10.39,11.48,,,,,,,,,
11,1.45,2.62,3.75,4.87,5.99,7.10,8.21,9.30,10.39,11.48,12.56,,,,,,,,
12,1.45,2.62,3.75,4.87,5.99,7.10,8.21,9.30,10.39,11.48,12.56,13.64,,,,,,,
13,1.45,2.62,3.75,4.87,5.99,7.10,8.21,9.30,10.39,11.48,12.56,13.64,14.71,,,,,,
14,1.45,2.62,3.75,4.87,5.99,7.10,8.21,9.30,10.39,11.48,12.56,13.64,14.71,15.79,,,,,
15,1.45,2.62,3.75,4.87,5.99,7.10,8.21,9.30,10.39,11.48,12.56,13.64,14.71,15.79,16.86,,,,
16,1.45,2.62,3.75,4.87,5.99,7.10,8.20,9.30,10.39,11.48,12.56,13.64,14.71,15.79,16.86,17.92,,,
17,1.45,2.62,3.74,4.87,5.98,7.09,8.20,9.29,10.38,11.47,12.55,13.63,14.71,15.78,16.85,17.91,18.98,,
18,1.41,2.58,3.69,4.81,5.92,7.03,8.13,9.22,10.31,11.40,12.48,13.55,14.63,15.70,16.77,17.83,18.89,19.95,
19,1.03,2.10,3.17,4.25,5.33,6.39,7.46,8.53,9.59,10.64,11.71,12.76,13.80,14.86,15.90,16.95,17.99,19.04,20.08
