i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.12,,,,,,,,,,,,,,,,,,,
2,9.59,10.63,,,,,,,,,,,,,,,,,,
3,9.06,10.10,10.87,,,,,,,,,,,,,,,,,
4,8.53,9.57,10.34,11.09,,,,,,,,,,,,,,,,
5,8.00,9.04,9.81,10.56,11.28,,,,,,,,,,,,,,,
6,7.47,8.51,9.28,10.03,10.75,11.47,,,,,,,,,,,,,,
7,6.94,7.98,8.75,9.49,10.22,10.94,11.65,,,,,,,,,,,,,
8,6.41,7.45,8.22,8.96,9.69,10.41,11.12,11.82,,,,,,,,,,,,
9,5.88,6.92,7.69,8.43,9.16,9.88,10.59,11.29,11.98,,,,,,,,,,,
10,5.35,6.38,7.16,7.90,8.63,9.35,10.06,10.76,11.45,12.14,,,,,,,,,,
11,4.82,5.85,6.63,7.37,8.10,8.82,9.53,10.23,10.92,11.61,12.29,,,,,,,,,
12,4.29,5.32,6.10,6.84,7.57,8.29,9.00,9.70,10.39,11.08,11.76,12.44,,,,,,,,
13,3.76,4.79,5.57,6.31,7.04,7.76,8.47,9.17,9.86,10.55,11.23,11.91,12.59,,,,,,,
14,3.23,4.26,5.04,5.78,6.51,7.23,7.94,8.64,9.33,10.02,10.70,11.38,12.06,12.73,,,,,,
15,2.70,3.73,4.51,5.25,5.98,6.70,7.41,8.11,8.80,9.49,10.17,10.85,11.53,12.20,12.87,,,,,
16,2.17,3.20,3.98,4.72,5.45,6.17,6.88,7.58,8.27,8.96,9.64,10.32,11.00,11.67,12.34,13.01,,,,
17,1.64,2.67,3.44,4.19,4.92,5.64,6.35,7.04,7.74,8.43,9.11,9.79,10.47,11.14,11.81,12.48,13.14,,,
18,1.11,2.14,2.91,3.66,4.39,5.10,5.81,6.51,7.20,7.89,8.57,9.25,9.93,10.60,11.27,11.94,12.60,13.27,,
19,0.56,1.59,2.34,3.08,3.79,4.50,5.20,5.89,6.58,7.26,7.93,8.61,9.28,9.95,10.61,11.28,11.94,12.60,13.25,
20,0.00,0.83,1.43,2.03,2.63,3.23,3.83,4.43,5.03,5.63,6.23,6.83,7.43,8.03,8.63,9.23,9.83,10.43,11.03,11.63
