i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.28,,,,,,,,,,,,,,,,,,,
2,9.74,10.72,,,,,,,,,,,,,,,,,,
3,9.20,10.18,10.96,,,,,,,,,,,,,,,,,
4,8.66,9.64,10.42,11.17,,,,,,,,,,,,,,,,
5,8.12,9.10,9.88,10.63,11.37,,,,,,,,,,,,,,,
6,7.58,8.56,9.34,10.09,10.83,11.55,,,,,,,,,,,,,,
7,7.04,8.02,8.80,9.55,10.29,11.01,11.72,,,,,,,,,,,,,
8,6.50,7.47,8.26,9.01,9.75,10.47,11.18,11.89,,,,,,,,,,,,
9,5.96,6.93,7.71,8.47,9.21,9.93,10.64,11.35,12.04,,,,,,,,,,,
10,5.41,6.39,7.17,7.93,8.67,9.39,10.10,10.81,11.50,12.20,,,,,,,,,,
11,4.87,5.85,6.63,7.39,8.12,8.85,9.56,10.26,10.96,11.65,12.34,,,,,,,,,
12,4.33,5.31,6.09,6.85,7.58,8.31,9.02,9.72,10.42,11.11,11.80,12.48,,,,,,,,
13,3.79,4.77,5.55,6.31,7.04,7.77,8.48,9.18,9.88,10.57,11.26,11.94,12.62,,,,,,,
14,3.25,4.23,5.01,5.76,6.50,7.22,7.94,8.64,9.34,10.03,10.72,11.40,12.08,12.76,,,,,,
15,2.71,3.69,4.47,5.22,5.96,6.68,7.40,8.10,8.80,9.49,10.18,10.86,11.54,12.22,12.89,,,,,
16,2.17,3.15,3.93,4.68,5.42,6.14,6.86,7.56,8.26,8.95,9.64,10.32,11.00,11.68,12.35,13.02,,,,
17,1.63,2.61,3.39,4.14,4.88,5.60,6.31,7.02,7.72,8.41,9.10,9.78,10.46,11.13,11.81,12.48,13.15,,,
18,1.09,2.06,2.84,3.60,4.33,5.05,5.77,6.47,7.17,7.86,8.54,9.23,9.91,10.58,11.25,11.93,12.59,13.26,,
19,0.53,1.50,2.26,3.00,3.73,4.44,5.14,5.84,6.53,7.21,7.89,8.57,9.24,9.91,10.58,11.25,11.91,12.57,13.23,
20,0.00,0.76,1.36,1.96,2.56,3.16,3.76,4.36,4.96,5.56,6.16,6.76,7.36,7.96,8.56,9.16,9.76,10.36,10.96,11.56
