i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.97,,,,,,,,,,,,,,,,,,,
2,9.44,10.38,,,,,,,,,,,,,,,,,,
3,8.92,9.85,10.63,,,,,,,,,,,,,,,,,
4,8.39,9.32,10.10,10.85,,,,,,,,,,,,,,,,
5,7.86,8.80,9.57,10.32,11.06,,,,,,,,,,,,,,,
6,7.34,8.27,9.05,9.80,10.53,11.25,,,,,,,,,,,,,,
7,6.81,7.74,8.52,9.27,10.00,10.72,11.43,,,,,,,,,,,,,
8,6.28,7.22,7.99,8.74,9.48,10.20,10.90,11.61,,,,,,,,,,,,
9,5.76,6.69,7.47,8.22,8.95,9.67,10.38,11.08,11.77,,,,,,,,,,,
10,5.23,6.16,6.94,7.69,8.42,9.14,9.85,10.55,11.25,11.94,,,,,,,,,,
11,4.70,5.64,6.41,7.16,7.90,8.62,9.32,10.03,10.72,11.41,12.09,,,,,,,,,
12,4.18,5.11,5.89,6.64,7.37,8.09,8.80,9.50,10.19,10.88,11.57,12.25,,,,,,,,
13,3.65,4.58,5.36,6.11,6.84,7.56,8.27,8.97,9.67,10.36,11.04,11.72,12.40,,,,,,,
14,3.12,4.06,4.83,5.58,6.32,7.04,7.75,8.45,9.14,9.83,10.51,11.19,11.87,12.54,,,,,,
15,2.60,3.53,4.31,5.06,5.79,6.51,7.22,7.92,8.61,9.30,9.99,10.67,11.34,12.02,12.69,,,,,
16,2.07,3.00,3.78,4.53,5.26,5.98,6.69,7.39,8.09,8.78,9.46,10.14,10.82,11.49,12.16,12.83,,,,
17,1.54,2.48,3.25,4.00,4.74,5.46,6.16,6.87,7.56,8.25,8.93,9.61,10.29,10.96,11.63,12.30,12.97,,,
18,1.02,1.95,2.72,3.47,4.20,4.92,5.63,6.33,7.03,7.71,8.40,9.08,9.75,10.43,11.10,11.77,12.43,13.10,,
19,0.48,1.40,2.16,2.90,3.62,4.33,5.03,5.72,6.41,7.09,7.77,8.44,9.11,9.78,10.45,11.11,11.77,12.43,13.09,
20,0.00,0.71,1.31,1.91,2.51,3.11,3.71,4.31,4.91,5.51,6.11,6.71,7.31,7.91,8.51,9.11,9.71,10.31,10.91,11.51
