i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.71,,,,,,,,,,,,,,,,,,,
2,9.20,10.18,,,,,,,,,,,,,,,,,,
3,8.69,9.67,10.43,,,,,,,,,,,,,,,,,
4,8.18,9.16,9.92,10.66,,,,,,,,,,,,,,,,
5,7.67,8.65,9.41,10.15,10.88,,,,,,,,,,,,,,,
6,7.16,8.14,8.90,9.64,10.37,11.08,,,,,,,,,,,,,,
7,6.65,7.63,8.39,9.13,9.86,10.57,11.27,,,,,,,,,,,,,
8,6.14,7.12,7.88,8.62,9.35,10.06,10.76,11.46,,,,,,,,,,,,
9,5.63,6.61,7.37,8.11,8.84,9.55,10.25,10.94,11.63,,,,,,,,,,,
10,5.12,6.10,6.86,7.60,8.33,9.04,9.74,10.43,11.12,11.81,,,,,,,,,,
11,4.61,5.59,6.35,7.09,7.82,8.53,9.23,9.92,10.61,11.30,11.98,,,,,,,,,
12,4.10,5.08,5.84,6.58,7.31,8.02,8.72,9.41,10.10,10.79,11.47,12.14,,,,,,,,
13,3.59,4.57,5.33,6.07,6.80,7.51,8.21,8.90,9.59,10.28,10.96,11.63,12.30,,,,,,,
14,3.08,4.06,4.82,5.56,6.29,7.00,7.70,8.39,9.08,9.77,10.45,11.12,11.79,12.46,,,,,,
15,2.57,3.55,4.31,5.05,5.78,6.49,7.19,7.88,8.57,9.26,9.94,10.61,11.28,11.95,12.62,,,,,
16,2.06,3.04,3.80,4.54,5.27,5.98,6.68,7.37,8.06,8.75,9.43,10.10,10.77,11.44,12.11,12.78,,,,
17,1.55,2.53,3.29,4.03,4.75,5.47,6.17,6.86,7.55,8.23,8.91,9.59,10.26,10.93,11.60,12.26,12.93,,,
18,1.04,2.01,2.78,3.52,4.24,4.95,5.65,6.35,7.03,7.72,8.40,9.07,9.74,10.41,11.08,11.74,12.41,13.07,,
19,0.52,1.49,2.24,2.96,3.68,4.38,5.07,5.76,6.44,7.12,7.79,8.46,9.13,9.79,10.45,11.11,11.77,12.43,13.08,
20,0.00,0.78,1.38,1.98,2.58,3.18,3.78,4.38,4.98,5.58,6.18,6.78,7.38,7.98,8.58,9.18,9.78,10.38,10.98,11.58
