i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.63,,,,,,,,,,,,,,,,,,,
2,4.38,4.93,,,,,,,,,,,,,,,,,,
3,4.14,4.68,5.36,,,,,,,,,,,,,,,,,
4,3.89,4.44,5.11,5.77,,,,,,,,,,,,,,,,
5,3.65,4.19,4.87,5.53,6.18,,,,,,,,,,,,,,,
6,3.40,3.94,4.62,5.28,5.94,6.59,,,,,,,,,,,,,,
7,3.15,3.70,4.38,5.04,5.69,6.34,6.99,,,,,,,,,,,,,
8,2.91,3.45,4.13,4.79,5.45,6.10,6.74,7.39,,,,,,,,,,,,
9,2.66,3.21,3.88,4.55,5.20,5.85,6.50,7.14,7.78,,,,,,,,,,,
10,2.42,2.96,3.64,4.30,4.96,5.61,6.25,6.90,7.53,8.17,,,,,,,,,,
11,2.17,2.72,3.39,4.06,4.71,5.36,6.01,6.65,7.29,7.93,8.56,,,,,,,,,
12,1.93,2.47,3.15,3.81,4.47,5.12,5.76,6.40,7.04,7.68,8.32,8.95,,,,,,,,
13,1.68,2.23,2.90,3.57,4.22,4.87,5.52,6.16,6.80,7.44,8.07,8.71,9.34,,,,,,,
14,1.44,1.98,2.66,3.32,3.98,4.63,5.27,5.91,6.55,7.19,7.83,8.46,9.09,9.72,,,,,,
15,1.19,1.74,2.41,3.07,3.73,4.38,5.03,5.67,6.31,6.95,7.58,8.21,8.85,9.48,10.11,,,,,
16,0.95,1.49,2.17,2.83,3.48,4.13,4.78,5.42,6.06,6.70,7.34,7.97,8.60,9.23,9.86,10.49,,,,
17,0.70,1.25,1.92,2.58,3.24,3.89,4.53,5.18,5.82,6.45,7.09,7.72,8.36,8.99,9.62,10.24,10.87,,,
18,0.45,1.00,1.68,2.34,2.99,3.64,4.29,4.93,5.57,6.21,6.84,7.48,8.11,8.74,9.37,10.00,10.63,11.19,,
19,0.21,0.75,1.42,2.08,2.73,3.38,4.03,4.67,5.30,5.94,6.57,7.21,7.84,8.47,9.10,9.72,10.35,10.82,10.71,
20,0.00,0.44,1.04,1.64,2.24,2.84,3.44,4.04,4.64,5.24,5.84,6.44,7.04,7.64,8.24,8.84,9.44,10.04,10.64,11.24
