i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.41,,,,,,,,,,,,,,,,,,
2,1.41,2.58,,,,,,,,,,,,,,,,,
3,1.41,2.58,3.71,,,,,,,,,,,,,,,,
4,1.41,2.58,3.71,4.83,,,,,,,,,,,,,,,
5,1.41,2.58,3.71,4.83,5.95,,,,,,,,,,,,,,
6,1.41,2.58,3.71,4.83,5.95,7.06,,,,,,,,,,,,,
7,1.41,2.58,3.71,4.83,5.95,7.06,8.16,,,,,,,,,,,,
8,1.41,2.58,3.71,4.83,5.95,7.06,8.16,9.27,,,,,,,,,,,
9,1.41,2.58,3.71,4.83,5.95,7.06,8.16,9.27,10.36,,,,,,,,,,
10,1.41,2.58,3.71,4.83,5.95,7.06,8.16,9.27,10.36,11.45,,,,,,,,,
11,1.41,2.58,3.71,4.83,5.95,7.06,8.16,9.27,10.36,11.45,12.53,,,,,,,,
12,1.41,2.58,3.71,4.83,5.95,7.06,8.16,9.27,10.36,11.45,12.53,13.61,,,,,,,
13,1.41,2.58,3.71,4.83,5.95,7.06,8.16,9.27,10.36,11.45,12.53,13.61,14.69,,,,,,
14,1.41,2.58,3.71,4.83,5.95,7.06,8.16,9.27,10.36,11.45,12.53,13.61,14.69,15.76,,,,,
15,1.41,2.58,3.71,4.83,5.95,7.06,8.16,9.27,10.36,11.45,12.53,13.61,14.69,15.76,16.82,,,,
16,1.40,2.58,3.71,4.83,5.95,7.06,8.16,9.26,10.36,11.45,12.53,13.61,14.69,15.76,16.82,17.89,,,
17,1.40,2.58,3.71,4.83,5.94,7.05,8.16,9.26,10.35,11.44,12.52,13.60,14.68,15.74,16.82,17.88,18.95,,
18,1.36,2.54,3.65,4.77,5.88,6.99,8.09,9.19,10.28,11.37,12.45,13.53,14.60,15.66,16.73,17.80,18.86,19.92,
19,1.00,2.06,3.13,4.21,5.28,6.35,7.42,8.48,9.54,10.61,11.66,12.71,13.77,14.81,15.87,16.91,17.96,19.00,20.04
