i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.41,,,,,,,,,,,,,,,,,,
2,1.41,2.58,,,,,,,,,,,,,,,,,
3,1.41,2.58,3.70,,,,,,,,,,,,,,,,
4,1.41,2.58,3.70,4.83,,,,,,,,,,,,,,,
5,1.41,2.58,3.70,4.83,5.95,,,,,,,,,,,,,,
6,1.41,2.58,3.70,4.83,5.95,7.06,,,,,,,,,,,,,
7,1.41,2.58,3.70,4.83,5.95,7.06,8.16,,,,,,,,,,,,
8,1.41,2.58,3.70,4.83,5.95,7.06,8.16,9.26,,,,,,,,,,,
9,1.41,2.58,3.70,4.83,5.95,7.06,8.16,9.26,10.35,,,,,,,,,,
10,1.41,2.58,3.70,4.83,5.95,7.06,8.16,9.26,10.35,11.44,,,,,,,,,
11,1.41,2.58,3.70,4.83,5.95,7.06,8.16,9.26,10.35,11.44,12.52,,,,,,,,
12,1.41,2.58,3.70,4.83,5.95,7.06,8.16,9.26,10.35,11.44,12.52,13.60,,,,,,,
13,1.41,2.58,3.70,4.83,5.95,7.06,8.16,9.26,10.35,11.44,12.52,13.60,14.68,,,,,,
14,1.41,2.58,3.70,4.83,5.95,7.06,8.16,9.26,10.35,11.44,12.52,13.60,14.68,15.75,,,,,
15,1.41,2.58,3.70,4.83,5.95,7.06,8.16,9.26,10.35,11.44,12.52,13.60,14.68,15.75,16.82,,,,
16,1.39,2.58,3.70,4.83,5.94,7.06,8.16,9.26,10.35,11.44,12.52,13.60,14.68,15.75,16.82,17.88,,,
17,1.39,2.57,3.70,4.82,5.94,7.05,8.16,9.25,10.35,11.43,12.52,13.59,14.67,15.74,16.81,17.87,18.94,,
18,1.36,2.53,3.65,4.77,5.88,6.99,8.09,9.18,10.27,11.36,12.44,13.52,14.59,15.66,16.72,17.79,18.85,19.91,
19,0.99,2.06,3.13,4.20,5.28,6.35,7.42,8.48,9.54,10.60,11.65,12.71,13.76,14.81,15.86,16.90,17.95,18.99,20.03
