i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.04,,,,,,,,,,,,,,,,,,,
2,9.52,10.58,,,,,,,,,,,,,,,,,,
3,8.99,10.05,10.82,,,,,,,,,,,,,,,,,
4,8.46,9.53,10.29,11.04,,,,,,,,,,,,,,,,
5,7.94,9.00,9.77,10.51,11.24,,,,,,,,,,,,,,,
6,7.41,8.47,9.24,9.99,10.71,11.43,,,,,,,,,,,,,,
7,6.89,7.95,8.72,9.46,10.19,10.90,11.61,,,,,,,,,,,,,
8,6.36,7.42,8.19,8.94,9.66,10.38,11.08,11.78,,,,,,,,,,,,
9,5.84,6.90,7.67,8.41,9.14,9.85,10.56,11.25,11.95,,,,,,,,,,,
10,5.31,6.37,7.14,7.89,8.61,9.33,10.03,10.73,11.42,12.11,,,,,,,,,,
11,4.79,5.85,6.62,7.36,8.09,8.80,9.51,10.20,10.90,11.58,12.26,,,,,,,,,
12,4.26,5.32,6.09,6.83,7.56,8.28,8.98,9.68,10.37,11.06,11.74,12.42,,,,,,,,
13,3.74,4.80,5.57,6.31,7.04,7.75,8.46,9.15,9.84,10.53,11.21,11.89,12.57,,,,,,,
14,3.21,4.27,5.04,5.78,6.51,7.22,7.93,8.63,9.32,10.01,10.69,11.37,12.04,12.71,,,,,,
15,2.69,3.75,4.51,5.26,5.99,6.70,7.40,8.10,8.79,9.48,10.16,10.84,11.52,12.19,12.86,,,,,
16,2.16,3.22,3.99,4.73,5.46,6.17,6.88,7.58,8.27,8.96,9.64,10.32,10.99,11.66,12.33,13.00,,,,
17,1.63,2.69,3.46,4.21,4.93,5.65,6.35,7.05,7.74,8.43,9.11,9.79,10.46,11.14,11.81,12.47,13.14,,,
18,1.11,2.17,2.93,3.68,4.40,5.12,5.82,6.52,7.21,7.89,8.58,9.25,9.93,10.60,11.27,11.94,12.60,13.26,,
19,0.58,1.62,2.37,3.10,3.82,4.52,5.22,5.91,6.59,7.27,7.95,8.62,9.29,9.96,10.62,11.28,11.94,12.60,13.26,
20,0.00,0.86,1.46,2.06,2.66,3.26,3.86,4.46,5.06,5.66,6.26,6.86,7.46,8.06,8.66,9.26,9.86,10.46,11.06,11.66
