i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.46,,,,,,,,,,,,,,,,,,
2,1.46,2.56,,,,,,,,,,,,,,,,,
3,1.46,2.56,3.70,,,,,,,,,,,,,,,,
4,1.46,2.56,3.70,4.81,,,,,,,,,,,,,,,
5,1.46,2.56,3.70,4.81,5.92,,,,,,,,,,,,,,
6,1.46,2.56,3.70,4.81,5.92,7.01,,,,,,,,,,,,,
7,1.46,2.56,3.70,4.81,5.92,7.01,8.09,,,,,,,,,,,,
8,1.46,2.56,3.70,4.81,5.92,7.01,8.09,9.17,,,,,,,,,,,
9,1.46,2.56,3.70,4.81,5.92,7.01,8.09,9.17,10.25,,,,,,,,,,
10,1.46,2.56,3.70,4.81,5.92,7.01,8.09,9.17,10.25,11.31,,,,,,,,,
11,1.46,2.56,3.70,4.81,5.92,7.01,8.09,9.17,10.25,11.31,12.38,,,,,,,,
12,1.46,2.56,3.70,4.81,5.92,7.01,8.09,9.17,10.25,11.31,12.38,13.44,,,,,,,
13,1.46,2.56,3.70,4.81,5.92,7.01,8.09,9.17,10.25,11.31,12.38,13.44,14.50,,,,,,
14,1.46,2.56,3.70,4.81,5.92,7.01,8.09,9.17,10.25,11.31,12.38,13.44,14.50,15.56,,,,,
15,1.46,2.56,3.70,4.81,5.92,7.01,8.09,9.17,10.25,11.31,12.38,13.44,14.50,15.56,16.61,,,,
16,1.46,2.56,3.70,4.81,5.92,7.01,8.09,9.17,10.25,11.31,12.38,13.44,14.50,15.56,16.61,17.66,,,
17,1.46,2.55,3.69,4.81,5.91,7.01,8.09,9.17,10.24,11.31,12.38,13.44,14.50,15.55,16.61,17.66,18.71,,
18,1.44,2.52,3.66,4.77,5.87,6.96,8.05,9.12,10.20,11.26,12.33,13.39,14.45,15.50,16.55,17.61,18.66,19.70,
19,1.11,2.21,3.29,4.37,5.43,6.49,7.55,8.61,9.66,10.70,11.75,12.79,13.84,14.88,15.92,16.95,17.99,19.03,20.06
