i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.37,,,,,,,,,,,,,,,,,,
2,0.37,1.48,,,,,,,,,,,,,,,,,
3,0.37,1.48,2.54,,,,,,,,,,,,,,,,
4,0.37,1.48,2.54,3.58,,,,,,,,,,,,,,,
5,0.37,1.48,2.54,3.58,4.62,,,,,,,,,,,,,,
6,0.37,1.48,2.54,3.58,4.62,5.65,,,,,,,,,,,,,
7,0.37,1.48,2.54,3.58,4.62,5.65,6.68,,,,,,,,,,,,
8,0.37,1.48,2.54,3.58,4.62,5.65,6.68,7.71,,,,,,,,,,,
9,0.37,1.48,2.54,3.58,4.62,5.65,6.68,7.71,8.74,,,,,,,,,,
10,0.37,1.48,2.54,3.58,4.62,5.65,6.68,7.71,8.74,9.76,,,,,,,,,
11,0.37,1.48,2.54,3.58,4.62,5.65,6.68,7.71,8.74,9.76,10.82,,,,,,,,
12,0.37,1.48,2.54,3.58,4.62,5.65,6.68,7.71,8.74,9.76,10.82,12.37,,,,,,,
13,0.37,1.48,2.54,3.58,4.62,5.65,6.68,7.71,8.74,9.76,10.82,12.37,13.60,,,,,,
14,0.37,1.48,2.54,3.58,4.62,5.65,6.68,7.71,8.74,9.76,10.82,12.37,13.60,14.59,,,,,
15,0.37,1.48,2.54,3.58,4.62,5.65,6.68,7.71,8.74,9.76,10.80,12.37,13.60,14.59,15.69,,,,
16,0.37,1.48,2.54,3.58,4.62,5.65,6.68,7.71,8.74,9.76,10.78,12.24,13.60,14.59,15.69,16.73,,,
17,0.37,1.48,2.54,3.58,4.62,5.65,6.68,7.71,8.74,9.76,10.78,12.23,13.59,14.59,15.69,16.73,17.70,,
18,0.37,1.48,2.53,3.58,4.62,5.65,6.68,7.71,8.73,9.76,10.78,12.06,13.59,14.59,15.69,16.73,17.70,18.80,
19,0.33,1.42,2.46,3.50,4.53,5.56,6.58,7.60,8.62,9.65,10.66,11.82,13.47,14.59,15.69,16.73,17.70,18.80,19.80
