i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.57,,,,,,,,,,,,,,,,,,,
2,10.02,11.11,,,,,,,,,,,,,,,,,,
3,9.47,10.55,11.33,,,,,,,,,,,,,,,,,
4,8.91,10.00,10.78,11.54,,,,,,,,,,,,,,,,
5,8.36,9.45,10.23,10.98,11.72,,,,,,,,,,,,,,,
6,7.81,8.90,9.68,10.43,11.17,11.89,,,,,,,,,,,,,,
7,7.26,8.35,9.13,9.88,10.62,11.34,12.05,,,,,,,,,,,,,
8,6.71,7.79,8.57,9.33,10.07,10.79,11.50,12.21,,,,,,,,,,,,
9,6.15,7.24,8.02,8.78,9.51,10.24,10.95,11.66,12.35,,,,,,,,,,,
10,5.60,6.69,7.47,8.22,8.96,9.68,10.40,11.10,11.80,12.50,,,,,,,,,,
11,5.05,6.14,6.92,7.67,8.41,9.13,9.85,10.55,11.25,11.94,12.63,,,,,,,,,
12,4.50,5.59,6.37,7.12,7.86,8.58,9.29,10.00,10.70,11.39,12.08,12.76,,,,,,,,
13,3.94,5.03,5.81,6.57,7.30,8.03,8.74,9.45,10.15,10.84,11.53,12.21,12.89,,,,,,,
14,3.39,4.48,5.26,6.02,6.75,7.48,8.19,8.90,9.59,10.29,10.98,11.66,12.34,13.02,,,,,,
15,2.84,3.93,4.71,5.46,6.20,6.92,7.64,8.34,9.04,9.74,10.42,11.11,11.79,12.47,13.14,,,,,
16,2.29,3.38,4.16,4.91,5.65,6.37,7.09,7.79,8.49,9.18,9.87,10.56,11.24,11.91,12.59,13.26,,,,
17,1.74,2.82,3.60,4.36,5.10,5.82,6.53,7.24,7.94,8.63,9.32,10.00,10.68,11.36,12.04,12.71,13.38,,,
18,1.19,2.27,3.05,3.80,4.54,5.26,5.97,6.68,7.37,8.07,8.76,9.44,10.12,10.80,11.47,12.14,12.81,13.48,,
19,0.61,1.69,2.45,3.19,3.92,4.63,5.33,6.03,6.72,7.40,8.09,8.76,9.44,10.11,10.78,11.45,12.11,12.77,13.43,
20,0.00,0.88,1.48,2.08,2.68,3.28,3.88,4.48,5.08,5.68,6.28,6.88,7.48,8.08,8.68,9.28,9.88,10.48,11.08,11.68
