i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.99,,,,,,,,,,,,,,,,,,,
2,9.46,10.43,,,,,,,,,,,,,,,,,,
3,8.94,9.90,10.68,,,,,,,,,,,,,,,,,
4,8.41,9.38,10.15,10.90,,,,,,,,,,,,,,,,
5,7.89,8.85,9.63,10.37,11.10,,,,,,,,,,,,,,,
6,7.36,8.33,9.10,9.85,10.58,11.30,,,,,,,,,,,,,,
7,6.84,7.80,8.58,9.32,10.05,10.77,11.48,,,,,,,,,,,,,
8,6.31,7.28,8.05,8.80,9.53,10.25,10.95,11.65,,,,,,,,,,,,
9,5.79,6.75,7.52,8.27,9.00,9.72,10.43,11.13,11.82,,,,,,,,,,,
10,5.26,6.23,7.00,7.75,8.48,9.19,9.90,10.60,11.30,11.98,,,,,,,,,,
11,4.74,5.70,6.47,7.22,7.95,8.67,9.38,10.08,10.77,11.46,12.14,,,,,,,,,
12,4.21,5.17,5.95,6.70,7.43,8.14,8.85,9.55,10.24,10.93,11.62,12.30,,,,,,,,
13,3.69,4.65,5.42,6.17,6.90,7.62,8.33,9.03,9.72,10.41,11.09,11.77,12.45,,,,,,,
14,3.16,4.12,4.90,5.65,6.38,7.09,7.80,8.50,9.19,9.88,10.56,11.24,11.92,12.59,,,,,,
15,2.63,3.60,4.37,5.12,5.85,6.57,7.28,7.97,8.67,9.36,10.04,10.72,11.39,12.07,12.74,,,,,
16,2.11,3.07,3.85,4.59,5.33,6.04,6.75,7.45,8.14,8.83,9.51,10.19,10.87,11.54,12.21,12.88,,,,
17,1.58,2.55,3.32,4.07,4.80,5.52,6.22,6.92,7.62,8.30,8.99,9.67,10.34,11.02,11.69,12.35,13.02,,,
18,1.06,2.02,2.79,3.54,4.27,4.98,5.69,6.39,7.08,7.77,8.45,9.13,9.81,10.48,11.15,11.82,12.48,13.15,,
19,0.51,1.47,2.23,2.97,3.69,4.39,5.09,5.78,6.47,7.15,7.83,8.50,9.17,9.84,10.50,11.17,11.83,12.49,13.14,
20,0.00,0.76,1.36,1.96,2.56,3.16,3.76,4.36,4.96,5.56,6.16,6.76,7.36,7.96,8.56,9.16,9.76,10.36,10.96,11.56
