i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.97,,,,,,,,,,,,,,,,,,,
2,9.45,10.41,,,,,,,,,,,,,,,,,,
3,8.92,9.89,10.66,,,,,,,,,,,,,,,,,
4,8.40,9.36,10.14,10.89,,,,,,,,,,,,,,,,
5,7.87,8.84,9.61,10.36,11.09,,,,,,,,,,,,,,,
6,7.35,8.32,9.09,9.84,10.57,11.28,,,,,,,,,,,,,,
7,6.83,7.79,8.57,9.31,10.04,10.76,11.47,,,,,,,,,,,,,
8,6.30,7.27,8.04,8.79,9.52,10.23,10.94,11.64,,,,,,,,,,,,
9,5.78,6.74,7.52,8.26,8.99,9.71,10.42,11.12,11.81,,,,,,,,,,,
10,5.25,6.22,6.99,7.74,8.47,9.19,9.89,10.59,11.29,11.97,,,,,,,,,,
11,4.73,5.70,6.47,7.22,7.95,8.66,9.37,10.07,10.76,11.45,12.13,,,,,,,,,
12,4.20,5.17,5.94,6.69,7.42,8.14,8.84,9.54,10.24,10.92,11.61,12.29,,,,,,,,
13,3.68,4.65,5.42,6.17,6.90,7.61,8.32,9.02,9.71,10.40,11.08,11.76,12.44,,,,,,,
14,3.16,4.12,4.90,5.64,6.37,7.09,7.80,8.50,9.19,9.88,10.56,11.24,11.91,12.59,,,,,,
15,2.63,3.60,4.37,5.12,5.85,6.57,7.27,7.97,8.66,9.35,10.03,10.71,11.39,12.06,12.73,,,,,
16,2.11,3.07,3.85,4.59,5.32,6.04,6.75,7.45,8.14,8.83,9.51,10.19,10.87,11.54,12.21,12.88,,,,
17,1.58,2.55,3.32,4.07,4.80,5.52,6.22,6.92,7.62,8.30,8.99,9.66,10.34,11.01,11.68,12.35,13.02,,,
18,1.06,2.02,2.80,3.54,4.27,4.99,5.69,6.39,7.08,7.77,8.45,9.13,9.81,10.48,11.15,11.82,12.48,13.14,,
19,0.52,1.48,2.24,2.97,3.69,4.40,5.09,5.78,6.47,7.15,7.83,8.50,9.17,9.84,10.50,11.16,11.83,12.48,13.14,
20,0.00,0.76,1.36,1.96,2.56,3.16,3.76,4.36,4.96,5.56,6.16,6.76,7.36,7.96,8.56,9.16,9.76,10.36,10.96,11.56
