i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.45,,,,,,,,,,,,,,,,,,
2,1.45,2.62,,,,,,,,,,,,,,,,,
3,1.45,2.62,3.75,,,,,,,,,,,,,,,,
4,1.45,2.62,3.75,4.87,,,,,,,,,,,,,,,
5,1.45,2.62,3.75,4.87,5.99,,,,,,,,,,,,,,
6,1.45,2.62,3.75,4.87,5.99,7.10,,,,,,,,,,,,,
7,1.45,2.62,3.75,4.87,5.99,7.10,8.21,,,,,,,,,,,,
8,1.45,2.62,3.75,4.87,5.99,7.10,8.21,9.30,,,,,,,,,,,
9,1.45,2.62,3.75,4.87,5.99,7.10,8.21,9.30,10.40,,,,,,,,,,
10,1.45,2.62,3.75,4.87,5.99,7.10,8.21,9.30,10.40,11.48,,,,,,,,,
11,1.45,2.62,3.75,4.87,5.99,7.10,8.21,9.30,10.40,11.48,12.57,,,,,,,,
12,1.45,2.62,3.75,4.87,5.99,7.10,8.21,9.30,10.40,11.48,12.57,13.64,,,,,,,
13,1.45,2.62,3.75,4.87,5.99,7.10,8.21,9.30,10.40,11.48,12.57,13.64,14.72,,,,,,
14,1.45,2.62,3.75,4.87,5.99,7.10,8.21,9.30,10.40,11.48,12.57,13.64,14.72,15.79,,,,,
15,1.45,2.62,3.75,4.87,5.99,7.10,8.21,9.30,10.40,11.48,12.57,13.64,14.72,15.79,16.86,,,,
16,1.45,2.62,3.75,4.87,5.99,7.10,8.21,9.30,10.40,11.48,12.56,13.64,14.72,15.79,16.86,17.93,,,
17,1.44,2.62,3.74,4.86,5.98,7.09,8.20,9.30,10.39,11.48,12.56,13.64,14.71,15.79,16.86,17.93,18.98,,
18,1.41,2.56,3.69,4.81,5.92,7.03,8.13,9.23,10.32,11.40,12.48,13.56,14.63,15.71,16.77,17.84,18.90,19.96,
19,1.02,2.10,3.17,4.24,5.32,6.38,7.46,8.52,9.58,10.63,11.70,12.75,13.80,14.85,15.90,16.95,17.99,19.03,20.08
