i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.18,,,,,,,,,,,,,,,,,,,
2,5.86,7.01,,,,,,,,,,,,,,,,,,
3,5.53,6.69,7.67,,,,,,,,,,,,,,,,,
4,5.21,6.37,7.35,8.31,,,,,,,,,,,,,,,,
5,4.88,6.04,7.02,7.99,8.95,,,,,,,,,,,,,,,
6,4.56,5.72,6.70,7.67,8.62,9.58,,,,,,,,,,,,,,
7,4.24,5.39,6.37,7.34,8.30,9.25,10.20,,,,,,,,,,,,,
8,3.91,5.07,6.05,7.02,7.98,8.93,9.87,10.82,,,,,,,,,,,,
9,3.59,4.74,5.73,6.69,7.65,8.60,9.55,10.49,11.44,,,,,,,,,,,
10,3.26,4.42,5.40,6.37,7.33,8.28,9.23,10.17,11.11,12.05,,,,,,,,,,
11,2.94,4.10,5.08,6.04,7.00,7.95,8.90,9.85,10.79,11.73,12.66,,,,,,,,,
12,2.62,3.77,4.75,5.72,6.68,7.63,8.58,9.52,10.46,11.40,12.34,13.27,,,,,,,,
13,2.29,3.45,4.43,5.40,6.35,7.31,8.25,9.20,10.14,11.08,12.01,12.95,13.88,,,,,,,
14,1.97,3.12,4.11,5.07,6.03,6.98,7.93,8.87,9.81,10.75,11.69,12.62,13.56,14.49,,,,,,
15,1.64,2.80,3.78,4.75,5.71,6.66,7.61,8.55,9.49,10.43,11.37,12.30,13.23,14.17,15.10,,,,,
16,1.32,2.48,3.46,4.42,5.38,6.33,7.28,8.23,9.17,10.10,11.04,11.98,12.91,13.84,14.77,15.70,,,,
17,0.99,2.15,3.13,4.10,5.06,6.01,6.96,7.90,8.84,9.78,10.72,11.65,12.59,13.52,14.45,15.38,16.31,,,
18,0.67,1.83,2.81,3.78,4.73,5.69,6.63,7.58,8.52,9.46,10.39,11.33,12.26,13.19,14.12,15.05,15.98,16.91,,
19,0.36,1.51,2.49,3.45,4.41,5.36,6.31,7.25,8.19,9.13,10.06,11.00,11.93,12.86,13.79,14.72,15.65,16.58,17.50,
20,0.00,1.05,1.95,2.85,3.75,4.65,5.55,6.45,7.35,8.25,9.15,10.05,10.95,11.85,12.75,13.65,14.55,15.45,16.35,17.25
