i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.16,,,,,,,,,,,,,,,,,,,
2,5.84,7.46,,,,,,,,,,,,,,,,,,
3,5.52,7.14,8.11,,,,,,,,,,,,,,,,,
4,5.20,6.82,7.79,8.75,,,,,,,,,,,,,,,,
5,4.88,6.50,7.47,8.43,9.38,,,,,,,,,,,,,,,
6,4.56,6.18,7.15,8.11,9.07,10.01,,,,,,,,,,,,,,
7,4.24,5.87,6.84,7.79,8.75,9.69,10.64,,,,,,,,,,,,,
8,3.92,5.55,6.52,7.48,8.43,9.38,10.32,11.26,,,,,,,,,,,,
9,3.61,5.23,6.20,7.16,8.11,9.06,10.00,10.94,11.88,,,,,,,,,,,
10,3.29,4.91,5.88,6.84,7.79,8.74,9.68,10.62,11.56,12.50,,,,,,,,,,
11,2.97,4.59,5.56,6.52,7.47,8.42,9.36,10.30,11.24,12.18,13.11,,,,,,,,,
12,2.65,4.27,5.24,6.20,7.15,8.10,9.04,9.98,10.92,11.86,12.79,13.73,,,,,,,,
13,2.33,3.95,4.92,5.88,6.83,7.78,8.72,9.67,10.60,11.54,12.47,13.41,14.34,,,,,,,
14,2.01,3.63,4.60,5.56,6.51,7.46,8.41,9.35,10.28,11.22,12.16,13.09,14.02,14.95,,,,,,
15,1.69,3.31,4.28,5.24,6.20,7.14,8.09,9.03,9.97,10.90,11.84,12.77,13.70,14.63,15.56,,,,,
16,1.37,2.99,3.96,4.92,5.88,6.82,7.77,8.71,9.65,10.58,11.52,12.45,13.38,14.31,15.24,16.17,,,,
17,1.05,2.68,3.65,4.60,5.56,6.50,7.45,8.39,9.33,10.26,11.20,12.13,13.06,13.99,14.92,15.85,16.78,,,
18,0.74,2.36,3.33,4.29,5.24,6.19,7.13,8.07,9.01,9.95,10.88,11.81,12.74,13.68,14.61,15.53,16.46,17.39,,
19,0.44,2.05,3.01,3.97,4.92,5.87,6.81,7.75,8.69,9.62,10.56,11.49,12.42,13.35,14.28,15.21,16.13,17.06,17.99,
20,0.00,1.53,2.43,3.33,4.23,5.13,6.03,6.93,7.83,8.73,9.63,10.53,11.43,12.33,13.23,14.13,15.03,15.93,16.83,17.73
