i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,3.56,,,,,,,,,,,,,,,,,,
2,3.56,5.29,,,,,,,,,,,,,,,,,
3,3.56,5.29,6.88,,,,,,,,,,,,,,,,
4,3.56,5.29,6.88,8.37,,,,,,,,,,,,,,,
5,3.56,5.29,6.88,8.37,9.79,,,,,,,,,,,,,,
6,3.56,5.29,6.88,8.37,9.79,11.18,,,,,,,,,,,,,
7,3.56,5.29,6.88,8.37,9.79,11.18,12.53,,,,,,,,,,,,
8,3.56,5.29,6.88,8.37,9.79,11.18,12.53,13.86,,,,,,,,,,,
9,3.56,5.29,6.88,8.37,9.79,11.18,12.53,13.86,15.16,,,,,,,,,,
10,3.56,5.29,6.88,8.37,9.79,11.18,12.53,13.86,15.16,16.45,,,,,,,,,
11,3.56,5.29,6.88,8.37,9.79,11.18,12.53,13.86,15.16,16.45,17.72,,,,,,,,
12,3.56,5.29,6.88,8.37,9.79,11.18,12.53,13.86,15.16,16.45,17.72,18.99,,,,,,,
13,3.56,5.29,6.88,8.37,9.79,11.18,12.53,13.86,15.16,16.45,17.72,18.99,20.24,,,,,,
14,3.56,5.29,6.88,8.37,9.79,11.18,12.53,13.86,15.16,16.45,17.72,18.99,20.24,21.48,,,,,
15,3.56,5.29,6.88,8.37,9.79,11.18,12.53,13.86,15.16,16.45,17.72,18.99,20.24,21.48,22.71,,,,
16,3.56,5.29,6.88,8.37,9.79,11.18,12.53,13.86,15.16,16.45,17.72,18.99,20.24,21.48,22.71,23.93,,,
17,3.56,5.29,6.88,8.37,9.79,11.18,12.53,13.86,15.16,16.45,17.72,18.99,20.24,21.48,22.71,23.93,25.15,,
18,3.57,5.30,6.89,8.37,9.81,11.19,12.54,13.86,15.17,16.45,17.73,18.99,20.24,21.48,22.71,23.94,25.15,26.36,
19,3.49,5.18,6.73,8.19,9.61,10.98,12.31,13.63,14.92,16.20,17.47,18.73,19.97,21.20,22.43,23.65,24.86,26.06,27.26
