i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.12,,,,,,,,,,,,,,,,,,,
2,3.90,4.82,,,,,,,,,,,,,,,,,,
3,3.69,4.60,5.56,,,,,,,,,,,,,,,,,
4,3.47,4.39,5.34,6.29,,,,,,,,,,,,,,,,
5,3.25,4.17,5.13,6.07,7.01,,,,,,,,,,,,,,,
6,3.03,3.95,4.91,5.85,6.79,7.73,,,,,,,,,,,,,,
7,2.82,3.73,4.69,5.64,6.58,7.51,8.45,,,,,,,,,,,,,
8,2.60,3.52,4.47,5.42,6.36,7.29,8.23,9.16,,,,,,,,,,,,
9,2.38,3.30,4.26,5.20,6.14,7.08,8.01,8.94,9.87,,,,,,,,,,,
10,2.16,3.08,4.04,4.98,5.92,6.86,7.79,8.72,9.65,10.58,,,,,,,,,,
11,1.95,2.86,3.82,4.77,5.71,6.64,7.58,8.51,9.43,10.36,11.29,,,,,,,,,
12,1.73,2.65,3.60,4.55,5.49,6.42,7.36,8.29,9.22,10.14,11.07,12.00,,,,,,,,
13,1.51,2.43,3.39,4.33,5.27,6.21,7.14,8.07,9.00,9.93,10.85,11.78,12.70,,,,,,,
14,1.29,2.21,3.17,4.11,5.05,5.99,6.92,7.85,8.78,9.71,10.64,11.56,12.48,13.41,,,,,,
15,1.08,1.99,2.95,3.90,4.84,5.77,6.71,7.64,8.56,9.49,10.42,11.34,12.27,13.19,14.11,,,,,
16,0.86,1.78,2.73,3.68,4.62,5.55,6.49,7.42,8.35,9.27,10.20,11.13,12.05,12.97,13.89,14.81,,,,
17,0.64,1.56,2.52,3.46,4.40,5.34,6.27,7.20,8.13,9.06,9.98,10.91,11.83,12.75,13.68,14.60,15.52,,,
18,0.42,1.34,2.30,3.24,4.18,5.12,6.05,6.98,7.91,8.84,9.77,10.69,11.61,12.54,13.46,14.38,15.30,16.22,,
19,0.20,1.12,2.08,3.02,3.96,4.90,5.83,6.76,7.69,8.62,9.54,10.47,11.39,12.31,13.23,14.16,15.08,16.00,16.91,
20,0.00,0.84,1.74,2.64,3.54,4.44,5.34,6.24,7.14,8.04,8.94,9.84,10.74,11.64,12.54,13.44,14.34,15.24,16.14,17.04
