i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.71,,,,,,,,,,,,,,,,,,,
2,5.41,6.44,,,,,,,,,,,,,,,,,,
3,5.11,6.14,7.12,,,,,,,,,,,,,,,,,
4,4.81,5.84,6.82,7.78,,,,,,,,,,,,,,,,
5,4.51,5.54,6.52,7.48,8.44,,,,,,,,,,,,,,,
6,4.21,5.24,6.22,7.18,8.14,9.08,,,,,,,,,,,,,,
7,3.91,4.94,5.92,6.88,7.83,8.78,9.73,,,,,,,,,,,,,
8,3.60,4.64,5.61,6.58,7.53,8.48,9.43,10.37,,,,,,,,,,,,
9,3.30,4.34,5.31,6.28,7.23,8.18,9.13,10.07,11.01,,,,,,,,,,,
10,3.00,4.03,5.01,5.98,6.93,7.88,8.83,9.77,10.70,11.64,,,,,,,,,,
11,2.70,3.73,4.71,5.68,6.63,7.58,8.52,9.47,10.40,11.34,12.27,,,,,,,,,
12,2.40,3.43,4.41,5.37,6.33,7.28,8.22,9.16,10.10,11.04,11.97,12.91,,,,,,,,
13,2.10,3.13,4.11,5.07,6.03,6.98,7.92,8.86,9.80,10.74,11.67,12.60,13.54,,,,,,,
14,1.80,2.83,3.81,4.77,5.73,6.68,7.62,8.56,9.50,10.44,11.37,12.30,13.23,14.16,,,,,,
15,1.50,2.53,3.51,4.47,5.43,6.37,7.32,8.26,9.20,10.14,11.07,12.00,12.93,13.86,14.79,,,,,
16,1.20,2.23,3.21,4.17,5.12,6.07,7.02,7.96,8.90,9.83,10.77,11.70,12.63,13.56,14.49,15.42,,,,
17,0.89,1.93,2.90,3.87,4.82,5.77,6.72,7.66,8.60,9.53,10.47,11.40,12.33,13.26,14.19,15.12,16.05,,,
18,0.59,1.63,2.60,3.57,4.52,5.47,6.42,7.36,8.30,9.23,10.17,11.10,12.03,12.96,13.89,14.82,15.74,16.67,,
19,0.30,1.33,2.31,3.27,4.22,5.17,6.11,7.06,7.99,8.93,9.86,10.79,11.72,12.65,13.58,14.51,15.44,16.36,17.29,
20,0.00,0.93,1.83,2.73,3.63,4.53,5.43,6.33,7.23,8.13,9.03,9.93,10.83,11.73,12.63,13.53,14.43,15.33,16.23,17.13
