i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.00,,,,,,,,,,,,,,,,,,,
2,3.79,4.69,,,,,,,,,,,,,,,,,,
3,3.58,4.48,5.43,,,,,,,,,,,,,,,,,
4,3.37,4.27,5.22,6.17,,,,,,,,,,,,,,,,
5,3.15,4.06,5.01,5.95,6.89,,,,,,,,,,,,,,,
6,2.94,3.84,4.80,5.74,6.68,7.62,,,,,,,,,,,,,,
7,2.73,3.63,4.59,5.53,6.47,7.41,8.34,,,,,,,,,,,,,
8,2.52,3.42,4.38,5.32,6.26,7.20,8.13,9.06,,,,,,,,,,,,
9,2.31,3.21,4.17,5.11,6.05,6.98,7.92,8.85,9.78,,,,,,,,,,,
10,2.10,3.00,3.95,4.90,5.84,6.77,7.71,8.64,9.56,10.49,,,,,,,,,,
11,1.89,2.79,3.74,4.69,5.63,6.56,7.49,8.42,9.35,10.28,11.20,,,,,,,,,
12,1.68,2.58,3.53,4.48,5.42,6.35,7.28,8.21,9.14,10.07,10.99,11.92,,,,,,,,
13,1.47,2.37,3.32,4.27,5.20,6.14,7.07,8.00,8.93,9.86,10.78,11.71,12.63,,,,,,,
14,1.25,2.16,3.11,4.05,4.99,5.93,6.86,7.79,8.72,9.65,10.57,11.50,12.42,13.34,,,,,,
15,1.04,1.94,2.90,3.84,4.78,5.72,6.65,7.58,8.51,9.43,10.36,11.28,12.21,13.13,14.05,,,,,
16,0.83,1.73,2.69,3.63,4.57,5.51,6.44,7.37,8.30,9.22,10.15,11.07,12.00,12.92,13.84,14.76,,,,
17,0.62,1.52,2.48,3.42,4.36,5.30,6.23,7.16,8.09,9.01,9.94,10.86,11.79,12.71,13.63,14.55,15.47,,,
18,0.41,1.31,2.27,3.21,4.15,5.08,6.02,6.95,7.87,8.80,9.73,10.65,11.57,12.50,13.42,14.34,15.26,16.18,,
19,0.20,1.10,2.05,3.00,3.94,4.87,5.80,6.73,7.66,8.59,9.51,10.43,11.36,12.28,13.20,14.12,15.04,15.96,16.88,
20,0.00,0.83,1.73,2.63,3.53,4.43,5.33,6.23,7.13,8.03,8.93,9.83,10.73,11.63,12.53,13.43,14.33,15.23,16.13,17.03
