i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.98,,,,,,,,,,,,,,,,,,,
2,4.72,5.84,,,,,,,,,,,,,,,,,,
3,4.46,5.58,6.54,,,,,,,,,,,,,,,,,
4,4.19,5.31,6.28,7.23,,,,,,,,,,,,,,,,
5,3.93,5.05,6.02,6.97,7.91,,,,,,,,,,,,,,,
6,3.67,4.79,5.75,6.71,7.65,8.59,,,,,,,,,,,,,,
7,3.41,4.53,5.49,6.45,7.39,8.33,9.27,,,,,,,,,,,,,
8,3.15,4.27,5.23,6.18,7.13,8.07,9.01,9.94,,,,,,,,,,,,
9,2.89,4.01,4.97,5.92,6.87,7.81,8.75,9.68,10.62,,,,,,,,,,,
10,2.63,3.75,4.71,5.66,6.61,7.55,8.49,9.42,10.36,11.29,,,,,,,,,,
11,2.37,3.48,4.45,5.40,6.35,7.29,8.23,9.16,10.09,11.03,11.95,,,,,,,,,
12,2.10,3.22,4.19,5.14,6.08,7.03,7.96,8.90,9.83,10.76,11.69,12.62,,,,,,,,
13,1.84,2.96,3.93,4.88,5.82,6.77,7.70,8.64,9.57,10.50,11.43,12.36,13.29,,,,,,,
14,1.58,2.70,3.66,4.62,5.56,6.50,7.44,8.38,9.31,10.24,11.17,12.10,13.03,13.95,,,,,,
15,1.32,2.44,3.40,4.36,5.30,6.24,7.18,8.12,9.05,9.98,10.91,11.84,12.77,13.69,14.62,,,,,
16,1.06,2.18,3.14,4.09,5.04,5.98,6.92,7.85,8.79,9.72,10.65,11.58,12.50,13.43,14.36,15.28,,,,
17,0.80,1.92,2.88,3.83,4.78,5.72,6.66,7.59,8.53,9.46,10.39,11.32,12.24,13.17,14.09,15.02,15.94,,,
18,0.54,1.66,2.62,3.57,4.52,5.46,6.40,7.33,8.26,9.20,10.13,11.05,11.98,12.91,13.83,14.76,15.68,16.60,,
19,0.28,1.40,2.36,3.31,4.25,5.20,6.13,7.07,8.00,8.93,9.86,10.79,11.71,12.64,13.57,14.49,15.41,16.34,17.26,
20,0.00,1.04,1.94,2.84,3.74,4.64,5.54,6.44,7.34,8.24,9.14,10.04,10.94,11.84,12.74,13.64,14.54,15.44,16.34,17.24
