i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.01,,,,,,,,,,,,,,,,,,,
2,4.75,5.75,,,,,,,,,,,,,,,,,,
3,4.48,5.49,6.45,,,,,,,,,,,,,,,,,
4,4.22,5.22,6.19,7.14,,,,,,,,,,,,,,,,
5,3.95,4.96,5.92,6.88,7.83,,,,,,,,,,,,,,,
6,3.69,4.69,5.66,6.62,7.56,8.51,,,,,,,,,,,,,,
7,3.43,4.43,5.40,6.35,7.30,8.24,9.18,,,,,,,,,,,,,
8,3.16,4.17,5.13,6.09,7.04,7.98,8.92,9.85,,,,,,,,,,,,
9,2.90,3.90,4.87,5.82,6.77,7.71,8.65,9.59,10.52,,,,,,,,,,,
10,2.63,3.64,4.60,5.56,6.51,7.45,8.39,9.33,10.26,11.19,,,,,,,,,,
11,2.37,3.37,4.34,5.30,6.24,7.19,8.13,9.06,10.00,10.93,11.86,,,,,,,,,
12,2.11,3.11,4.08,5.03,5.98,6.92,7.86,8.80,9.73,10.66,11.59,12.52,,,,,,,,
13,1.84,2.85,3.81,4.77,5.72,6.66,7.60,8.53,9.47,10.40,11.33,12.26,13.19,,,,,,,
14,1.58,2.58,3.55,4.50,5.45,6.39,7.33,8.27,9.20,10.14,11.07,12.00,12.92,13.85,,,,,,
15,1.31,2.32,3.28,4.24,5.19,6.13,7.07,8.01,8.94,9.87,10.80,11.73,12.66,13.59,14.51,,,,,
16,1.05,2.05,3.02,3.98,4.92,5.87,6.81,7.74,8.68,9.61,10.54,11.47,12.39,13.32,14.25,15.17,,,,
17,0.78,1.79,2.76,3.71,4.66,5.60,6.54,7.48,8.41,9.34,10.27,11.20,12.13,13.06,13.98,14.91,15.83,,,
18,0.52,1.53,2.49,3.45,4.40,5.34,6.28,7.21,8.15,9.08,10.01,10.94,11.87,12.79,13.72,14.64,15.57,16.49,,
19,0.26,1.26,2.23,3.18,4.13,5.07,6.01,6.95,7.88,8.81,9.74,10.67,11.60,12.52,13.45,14.37,15.30,16.22,17.14,
20,0.00,0.92,1.82,2.72,3.62,4.52,5.42,6.32,7.22,8.12,9.02,9.92,10.82,11.72,12.62,13.52,14.42,15.32,16.22,17.12
