i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.92,,,,,,,,,,,,,,,,,,,
2,5.61,6.90,,,,,,,,,,,,,,,,,,
3,5.30,6.59,7.57,,,,,,,,,,,,,,,,,
4,4.99,6.29,7.26,8.22,,,,,,,,,,,,,,,,
5,4.69,5.98,6.95,7.91,8.86,,,,,,,,,,,,,,,
6,4.38,5.67,6.64,7.60,8.55,9.50,,,,,,,,,,,,,,
7,4.07,5.36,6.33,7.29,8.24,9.19,10.13,,,,,,,,,,,,,
8,3.76,5.05,6.02,6.98,7.93,8.88,9.83,10.77,,,,,,,,,,,,
9,3.45,4.74,5.71,6.67,7.62,8.57,9.52,10.46,11.40,,,,,,,,,,,
10,3.14,4.43,5.40,6.36,7.32,8.26,9.21,10.15,11.09,12.02,,,,,,,,,,
11,2.83,4.12,5.09,6.05,7.01,7.95,8.90,9.84,10.78,11.71,12.65,,,,,,,,,
12,2.52,3.81,4.78,5.74,6.70,7.64,8.59,9.53,10.47,11.40,12.34,13.27,,,,,,,,
13,2.21,3.50,4.47,5.43,6.39,7.34,8.28,9.22,10.16,11.09,12.03,12.96,13.89,,,,,,,
14,1.90,3.19,4.16,5.13,6.08,7.03,7.97,8.91,9.85,10.78,11.72,12.65,13.58,14.51,,,,,,
15,1.59,2.88,3.86,4.82,5.77,6.72,7.66,8.60,9.54,10.48,11.41,12.34,13.27,14.20,15.13,,,,,
16,1.28,2.57,3.55,4.51,5.46,6.41,7.35,8.29,9.23,10.17,11.10,12.03,12.96,13.89,14.82,15.75,,,,
17,0.97,2.26,3.24,4.20,5.15,6.10,7.04,7.98,8.92,9.86,10.79,11.72,12.66,13.59,14.51,15.44,16.37,,,
18,0.66,1.96,2.93,3.89,4.84,5.79,6.73,7.67,8.61,9.55,10.48,11.41,12.35,13.28,14.20,15.13,16.06,16.99,,
19,0.37,1.66,2.62,3.58,4.53,5.48,6.42,7.36,8.30,9.24,10.17,11.10,12.03,12.96,13.89,14.82,15.74,16.67,17.60,
20,0.00,1.20,2.10,3.00,3.90,4.80,5.70,6.60,7.50,8.40,9.30,10.20,11.10,12.00,12.90,13.80,14.70,15.60,16.50,17.40
