i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.72,,,,,,,,,,,,,,,,,,,
2,6.37,7.69,,,,,,,,,,,,,,,,,,
3,6.02,7.34,8.32,,,,,,,,,,,,,,,,,
4,5.67,6.99,7.97,8.94,,,,,,,,,,,,,,,,
5,5.32,6.63,7.62,8.59,9.55,,,,,,,,,,,,,,,
6,4.97,6.28,7.27,8.24,9.20,10.16,,,,,,,,,,,,,,
7,4.62,5.93,6.92,7.89,8.85,9.81,10.76,,,,,,,,,,,,,
8,4.27,5.58,6.57,7.54,8.50,9.46,10.41,11.35,,,,,,,,,,,,
9,3.92,5.23,6.22,7.19,8.15,9.10,10.06,11.00,11.95,,,,,,,,,,,
10,3.57,4.88,5.87,6.84,7.80,8.75,9.70,10.65,11.59,12.54,,,,,,,,,,
11,3.22,4.53,5.52,6.49,7.45,8.40,9.35,10.30,11.24,12.19,13.12,,,,,,,,,
12,2.87,4.18,5.17,6.14,7.10,8.05,9.00,9.95,10.89,11.84,12.77,13.71,,,,,,,,
13,2.52,3.83,4.82,5.79,6.75,7.70,8.65,9.60,10.54,11.49,12.42,13.36,14.30,,,,,,,
14,2.17,3.48,4.47,5.44,6.40,7.35,8.30,9.25,10.19,11.13,12.07,13.01,13.95,14.88,,,,,,
15,1.82,3.13,4.12,5.09,6.05,7.00,7.95,8.90,9.84,10.78,11.72,12.66,13.60,14.53,15.46,,,,,
16,1.47,2.78,3.77,4.74,5.70,6.65,7.60,8.55,9.49,10.43,11.37,12.31,13.25,14.18,15.11,16.05,,,,
17,1.12,2.43,3.42,4.39,5.35,6.30,7.25,8.20,9.14,10.08,11.02,11.96,12.90,13.83,14.76,15.70,16.63,,,
18,0.77,2.08,3.07,4.04,5.00,5.95,6.90,7.85,8.79,9.73,10.67,11.61,12.55,13.48,14.41,15.34,16.28,17.21,,
19,0.43,1.74,2.72,3.69,4.65,5.60,6.55,7.50,8.44,9.38,10.32,11.25,12.19,13.12,14.05,14.99,15.92,16.85,17.77,
20,0.00,1.21,2.11,3.01,3.91,4.81,5.71,6.61,7.51,8.41,9.31,10.21,11.11,12.01,12.91,13.81,14.71,15.61,16.51,17.41
