i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.98,,,,,,,,,,,,,,,,,,,
2,5.67,7.19,,,,,,,,,,,,,,,,,,
3,5.36,6.88,7.85,,,,,,,,,,,,,,,,,
4,5.05,6.57,7.54,8.50,,,,,,,,,,,,,,,,
5,4.74,6.26,7.23,8.19,9.14,,,,,,,,,,,,,,,
6,4.43,5.95,6.92,7.88,8.83,9.77,,,,,,,,,,,,,,
7,4.11,5.64,6.61,7.57,8.52,9.46,10.41,,,,,,,,,,,,,
8,3.80,5.33,6.30,7.26,8.21,9.15,10.10,11.04,,,,,,,,,,,,
9,3.49,5.02,5.99,6.95,7.90,8.84,9.79,10.73,11.66,,,,,,,,,,,
10,3.18,4.71,5.68,6.63,7.59,8.53,9.48,10.42,11.35,12.29,,,,,,,,,,
11,2.87,4.40,5.37,6.32,7.28,8.22,9.16,10.10,11.04,11.98,12.91,,,,,,,,,
12,2.56,4.09,5.06,6.01,6.97,7.91,8.85,9.79,10.73,11.67,12.60,13.53,,,,,,,,
13,2.25,3.78,4.75,5.70,6.65,7.60,8.54,9.48,10.42,11.36,12.29,13.22,14.15,,,,,,,
14,1.94,3.47,4.43,5.39,6.34,7.29,8.23,9.17,10.11,11.05,11.98,12.91,13.84,14.77,,,,,,
15,1.63,3.16,4.12,5.08,6.03,6.98,7.92,8.86,9.80,10.74,11.67,12.60,13.53,14.46,15.39,,,,,
16,1.32,2.85,3.81,4.77,5.72,6.67,7.61,8.55,9.49,10.43,11.36,12.29,13.22,14.15,15.08,16.01,,,,
17,1.01,2.54,3.50,4.46,5.41,6.36,7.30,8.24,9.18,10.12,11.05,11.98,12.91,13.84,14.77,15.70,16.63,,,
18,0.70,2.22,3.19,4.15,5.10,6.05,6.99,7.93,8.87,9.80,10.74,11.67,12.60,13.53,14.46,15.39,16.32,17.24,,
19,0.41,1.92,2.89,3.84,4.79,5.74,6.68,7.62,8.56,9.49,10.42,11.36,12.29,13.22,14.14,15.07,16.00,16.92,17.85,
20,0.00,1.44,2.34,3.24,4.14,5.04,5.94,6.84,7.74,8.64,9.54,10.44,11.34,12.24,13.14,14.04,14.94,15.84,16.74,17.64
