i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2.30,,,,,,,,,,,,,,,,,,,
2,2.17,2.65,,,,,,,,,,,,,,,,,,
3,2.05,2.53,3.46,,,,,,,,,,,,,,,,,
4,1.93,2.41,3.34,4.27,,,,,,,,,,,,,,,,
5,1.81,2.28,3.22,4.15,5.07,,,,,,,,,,,,,,,
6,1.69,2.16,3.10,4.02,4.95,5.87,,,,,,,,,,,,,,
7,1.56,2.04,2.97,3.90,4.83,5.75,6.67,,,,,,,,,,,,,
8,1.44,1.92,2.85,3.78,4.71,5.63,6.55,7.47,,,,,,,,,,,,
9,1.32,1.80,2.73,3.66,4.58,5.51,6.43,7.35,8.26,,,,,,,,,,,
10,1.20,1.67,2.61,3.54,4.46,5.38,6.30,7.22,8.14,9.06,,,,,,,,,,
11,1.08,1.55,2.49,3.41,4.34,5.26,6.18,7.10,8.02,8.94,9.85,,,,,,,,,
12,0.95,1.43,2.36,3.29,4.22,5.14,6.06,6.98,7.90,8.81,9.73,10.64,,,,,,,,
13,0.83,1.31,2.24,3.17,4.10,5.02,5.94,6.86,7.77,8.69,9.61,10.52,11.44,,,,,,,
14,0.71,1.19,2.12,3.05,3.97,4.90,5.82,6.74,7.65,8.57,9.49,10.40,11.31,12.23,,,,,,
15,0.59,1.06,2.00,2.93,3.85,4.77,5.69,6.61,7.53,8.45,9.36,10.28,11.19,12.11,13.02,,,,,
16,0.47,0.94,1.88,2.80,3.73,4.65,5.57,6.49,7.41,8.33,9.24,10.16,11.07,11.98,12.90,13.83,,,,
17,0.34,0.82,1.75,2.68,3.61,4.53,5.45,6.37,7.29,8.20,9.12,10.03,10.95,11.86,12.78,13.70,14.64,,,
18,0.22,0.70,1.63,2.56,3.49,4.41,5.33,6.25,7.16,8.08,9.00,9.91,10.83,11.74,12.65,13.58,14.52,15.56,,
19,0.10,0.57,1.51,2.44,3.36,4.28,5.20,6.12,7.04,7.96,8.87,9.79,10.70,11.62,12.53,13.45,14.40,15.44,16.33,
20,0.00,0.43,1.33,2.23,3.13,4.03,4.93,5.83,6.73,7.63,8.53,9.43,10.33,11.23,12.13,13.03,13.93,14.83,15.73,16.63
