i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.51,,,,,,,,,,,,,,,,,,,
2,6.17,7.94,,,,,,,,,,,,,,,,,,
3,5.84,7.60,8.57,,,,,,,,,,,,,,,,,
4,5.50,7.26,8.24,9.20,,,,,,,,,,,,,,,,
5,5.17,6.93,7.90,8.86,9.82,,,,,,,,,,,,,,,
6,4.83,6.59,7.56,8.53,9.48,10.43,,,,,,,,,,,,,,
7,4.49,6.26,7.23,8.19,9.14,10.09,11.04,,,,,,,,,,,,,
8,4.16,5.92,6.89,7.85,8.81,9.76,10.70,11.65,,,,,,,,,,,,
9,3.82,5.58,6.56,7.52,8.47,9.42,10.37,11.31,12.25,,,,,,,,,,,
10,3.48,5.25,6.22,7.18,8.14,9.09,10.03,10.97,11.92,12.85,,,,,,,,,,
11,3.15,4.91,5.88,6.85,7.80,8.75,9.70,10.64,11.58,12.52,13.45,,,,,,,,,
12,2.81,4.58,5.55,6.51,7.46,8.41,9.36,10.30,11.24,12.18,13.12,14.05,,,,,,,,
13,2.48,4.24,5.21,6.17,7.13,8.08,9.02,9.97,10.91,11.84,12.78,13.72,14.65,,,,,,,
14,2.14,3.90,4.88,5.84,6.79,7.74,8.69,9.63,10.57,11.51,12.44,13.38,14.31,15.25,,,,,,
15,1.80,3.57,4.54,5.50,6.46,7.41,8.35,9.29,10.23,11.17,12.11,13.04,13.98,14.91,15.84,,,,,
16,1.47,3.23,4.20,5.16,6.12,7.07,8.01,8.96,9.90,10.84,11.77,12.71,13.64,14.57,15.50,16.43,,,,
17,1.13,2.89,3.87,4.83,5.78,6.73,7.68,8.62,9.56,10.50,11.44,12.37,13.30,14.24,15.17,16.10,17.03,,,
18,0.80,2.56,3.53,4.49,5.45,6.40,7.34,8.29,9.23,10.16,11.10,12.03,12.97,13.90,14.83,15.76,16.69,17.62,,
19,0.48,2.23,3.20,4.16,5.11,6.06,7.00,7.95,8.89,9.82,10.76,11.69,12.63,13.56,14.49,15.42,16.35,17.27,18.20,
20,0.00,1.67,2.57,3.47,4.37,5.27,6.17,7.07,7.97,8.87,9.77,10.67,11.57,12.47,13.37,14.27,15.17,16.07,16.97,17.87
