i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.96,,,,,,,,,,,,,,,,,,,
2,5.65,6.80,,,,,,,,,,,,,,,,,,
3,5.34,6.48,7.46,,,,,,,,,,,,,,,,,
4,5.02,6.17,7.15,8.11,,,,,,,,,,,,,,,,
5,4.71,5.86,6.84,7.80,8.76,,,,,,,,,,,,,,,
6,4.40,5.55,6.52,7.49,8.44,9.39,,,,,,,,,,,,,,
7,4.08,5.23,6.21,7.18,8.13,9.08,10.03,,,,,,,,,,,,,
8,3.77,4.92,5.90,6.86,7.82,8.77,9.71,10.66,,,,,,,,,,,,
9,3.46,4.61,5.59,6.55,7.51,8.46,9.40,10.34,11.28,,,,,,,,,,,
10,3.15,4.30,5.27,6.24,7.19,8.14,9.09,10.03,10.97,11.91,,,,,,,,,,
11,2.83,3.98,4.96,5.93,6.88,7.83,8.78,9.72,10.66,11.59,12.53,,,,,,,,,
12,2.52,3.67,4.65,5.61,6.57,7.52,8.46,9.41,10.35,11.28,12.22,13.15,,,,,,,,
13,2.21,3.36,4.34,5.30,6.26,7.21,8.15,9.09,10.03,10.97,11.90,12.84,13.77,,,,,,,
14,1.90,3.05,4.02,4.99,5.94,6.89,7.84,8.78,9.72,10.66,11.59,12.53,13.46,14.39,,,,,,
15,1.58,2.73,3.71,4.67,5.63,6.58,7.53,8.47,9.41,10.34,11.28,12.21,13.15,14.08,15.01,,,,,
16,1.27,2.42,3.40,4.36,5.32,6.27,7.21,8.16,9.09,10.03,10.97,11.90,12.83,13.76,14.69,15.62,,,,
17,0.96,2.11,3.09,4.05,5.01,5.96,6.90,7.84,8.78,9.72,10.65,11.59,12.52,13.45,14.38,15.31,16.24,,,
18,0.65,1.79,2.77,3.74,4.69,5.64,6.59,7.53,8.47,9.41,10.34,11.27,12.21,13.14,14.07,15.00,15.92,16.85,,
19,0.34,1.49,2.46,3.43,4.38,5.33,6.27,7.21,8.15,9.09,10.02,10.96,11.89,12.82,13.75,14.68,15.60,16.53,17.46,
20,0.00,1.05,1.95,2.85,3.75,4.65,5.55,6.45,7.35,8.25,9.15,10.05,10.95,11.85,12.75,13.65,14.55,15.45,16.35,17.25
