i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.74,,,,,,,,,,,,,,,,,,
2,2.74,4.39,,,,,,,,,,,,,,,,,
3,2.74,4.39,5.95,,,,,,,,,,,,,,,,
4,2.74,4.39,5.95,7.42,,,,,,,,,,,,,,,
5,2.74,4.39,5.95,7.42,8.83,,,,,,,,,,,,,,
6,2.74,4.39,5.95,7.42,8.83,10.20,,,,,,,,,,,,,
7,2.74,4.39,5.95,7.42,8.83,10.20,11.53,,,,,,,,,,,,
8,2.74,4.39,5.95,7.42,8.83,10.20,11.53,12.84,,,,,,,,,,,
9,2.74,4.39,5.95,7.42,8.83,10.20,11.53,12.84,14.13,,,,,,,,,,
10,2.74,4.39,5.95,7.42,8.83,10.20,11.53,12.84,14.13,15.40,,,,,,,,,
11,2.74,4.39,5.95,7.42,8.83,10.20,11.53,12.84,14.13,15.40,16.65,,,,,,,,
12,2.74,4.39,5.95,7.42,8.83,10.20,11.53,12.84,14.13,15.40,16.65,17.90,,,,,,,
13,2.74,4.39,5.95,7.42,8.83,10.20,11.53,12.84,14.13,15.40,16.65,17.90,19.13,,,,,,
14,2.74,4.39,5.95,7.42,8.83,10.20,11.53,12.84,14.13,15.40,16.65,17.90,19.13,20.36,,,,,
15,2.74,4.39,5.95,7.42,8.83,10.20,11.53,12.84,14.13,15.40,16.65,17.90,19.13,20.36,21.57,,,,
16,2.74,4.39,5.95,7.42,8.83,10.20,11.53,12.84,14.13,15.40,16.65,17.90,19.13,20.36,21.57,22.78,,,
17,2.74,4.39,5.95,7.42,8.83,10.20,11.53,12.84,14.13,15.40,16.65,17.90,19.13,20.36,21.57,22.78,23.98,,
18,2.74,4.40,5.95,7.43,8.84,10.20,11.54,12.84,14.13,15.40,16.66,17.90,19.14,20.36,21.58,22.78,23.98,25.18,
19,2.50,4.25,5.81,7.27,8.67,10.03,11.35,12.65,13.93,15.20,16.45,17.68,18.91,20.13,21.34,22.54,23.74,24.93,26.12
