i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.94,,,,,,,,,,,,,,,,,,,
2,5.63,6.79,,,,,,,,,,,,,,,,,,
3,5.32,6.48,7.46,,,,,,,,,,,,,,,,,
4,5.01,6.17,7.14,8.11,,,,,,,,,,,,,,,,
5,4.69,5.86,6.83,7.80,8.75,,,,,,,,,,,,,,,
6,4.38,5.54,6.52,7.48,8.44,9.39,,,,,,,,,,,,,,
7,4.07,5.23,6.21,7.17,8.13,9.08,10.02,,,,,,,,,,,,,
8,3.76,4.92,5.90,6.86,7.82,8.77,9.71,10.65,,,,,,,,,,,,
9,3.45,4.61,5.59,6.55,7.51,8.45,9.40,10.34,11.28,,,,,,,,,,,
10,3.14,4.30,5.28,6.24,7.19,8.14,9.09,10.03,10.97,11.91,,,,,,,,,,
11,2.83,3.99,4.96,5.93,6.88,7.83,8.78,9.72,10.66,11.59,12.53,,,,,,,,,
12,2.51,3.68,4.65,5.62,6.57,7.52,8.46,9.41,10.35,11.28,12.22,13.15,,,,,,,,
13,2.20,3.36,4.34,5.30,6.26,7.21,8.15,9.10,10.03,10.97,11.91,12.84,13.77,,,,,,,
14,1.89,3.05,4.03,4.99,5.95,6.90,7.84,8.78,9.72,10.66,11.59,12.53,13.46,14.39,,,,,,
15,1.58,2.74,3.72,4.68,5.64,6.59,7.53,8.47,9.41,10.35,11.28,12.22,13.15,14.08,15.01,,,,,
16,1.27,2.43,3.41,4.37,5.32,6.27,7.22,8.16,9.10,10.04,10.97,11.90,12.84,13.77,14.70,15.62,,,,
17,0.96,2.12,3.09,4.06,5.01,5.96,6.91,7.85,8.79,9.72,10.66,11.59,12.52,13.46,14.38,15.31,16.24,,,
18,0.64,1.81,2.78,3.75,4.70,5.65,6.60,7.54,8.48,9.41,10.35,11.28,12.21,13.14,14.07,15.00,15.93,16.86,,
19,0.34,1.50,2.48,3.44,4.39,5.34,6.28,7.22,8.16,9.10,10.03,10.97,11.90,12.83,13.76,14.68,15.61,16.54,17.46,
20,0.00,1.06,1.96,2.86,3.76,4.66,5.56,6.46,7.36,8.26,9.16,10.06,10.96,11.86,12.76,13.66,14.56,15.46,16.36,17.26
