i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,4.16,,,,,,,,,,,,,,,,,,
2,4.16,5.86,,,,,,,,,,,,,,,,,
3,4.16,5.86,7.41,,,,,,,,,,,,,,,,
4,4.16,5.86,7.41,8.87,,,,,,,,,,,,,,,
5,4.16,5.86,7.41,8.87,10.28,,,,,,,,,,,,,,
6,4.16,5.86,7.41,8.87,10.28,11.65,,,,,,,,,,,,,
7,4.16,5.86,7.41,8.87,10.28,11.65,13.00,,,,,,,,,,,,
8,4.16,5.86,7.41,8.87,10.28,11.65,13.00,14.32,,,,,,,,,,,
9,4.16,5.86,7.41,8.87,10.28,11.65,13.00,14.32,15.62,,,,,,,,,,
10,4.16,5.86,7.41,8.87,10.28,11.65,13.00,14.32,15.62,16.90,,,,,,,,,
11,4.16,5.86,7.41,8.87,10.28,11.65,13.00,14.32,15.62,16.90,18.17,,,,,,,,
12,4.16,5.86,7.41,8.87,10.28,11.65,13.00,14.32,15.62,16.90,18.17,19.43,,,,,,,
13,4.16,5.86,7.41,8.87,10.28,11.65,13.00,14.32,15.62,16.90,18.17,19.43,20.68,,,,,,
14,4.16,5.86,7.41,8.87,10.28,11.65,13.00,14.32,15.62,16.90,18.17,19.43,20.68,21.92,,,,,
15,4.16,5.86,7.41,8.87,10.28,11.65,13.00,14.32,15.62,16.90,18.17,19.43,20.68,21.92,23.15,,,,
16,4.16,5.86,7.41,8.87,10.28,11.65,13.00,14.32,15.62,16.90,18.17,19.43,20.68,21.92,23.15,24.37,,,
17,4.16,5.86,7.41,8.87,10.28,11.65,13.00,14.32,15.62,16.90,18.17,19.43,20.68,21.92,23.15,24.37,25.59,,
18,4.17,5.86,7.41,8.88,10.29,11.66,13.00,14.32,15.62,16.90,18.18,19.44,20.68,21.92,23.15,24.38,25.59,26.80,
19,4.15,5.75,7.25,8.69,10.08,11.44,12.77,14.08,15.37,16.65,17.91,19.16,20.40,21.64,22.86,24.08,25.29,26.50,27.70
