i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.94,,,,,,,,,,,,,,,,,,,
2,5.63,6.80,,,,,,,,,,,,,,,,,,
3,5.32,6.49,7.46,,,,,,,,,,,,,,,,,
4,5.01,6.18,7.15,8.12,,,,,,,,,,,,,,,,
5,4.70,5.86,6.84,7.81,8.76,,,,,,,,,,,,,,,
6,4.39,5.55,6.53,7.49,8.45,9.40,,,,,,,,,,,,,,
7,4.07,5.24,6.22,7.18,8.14,9.09,10.03,,,,,,,,,,,,,
8,3.76,4.93,5.91,6.87,7.83,8.78,9.72,10.66,,,,,,,,,,,,
9,3.45,4.62,5.60,6.56,7.51,8.46,9.41,10.35,11.29,,,,,,,,,,,
10,3.14,4.31,5.28,6.25,7.20,8.15,9.10,10.04,10.98,11.92,,,,,,,,,,
11,2.83,4.00,4.97,5.94,6.89,7.84,8.79,9.73,10.67,11.60,12.54,,,,,,,,,
12,2.52,3.68,4.66,5.63,6.58,7.53,8.47,9.42,10.36,11.29,12.23,13.16,,,,,,,,
13,2.21,3.37,4.35,5.31,6.27,7.22,8.16,9.11,10.04,10.98,11.92,12.85,13.78,,,,,,,
14,1.89,3.06,4.04,5.00,5.96,6.91,7.85,8.79,9.73,10.67,11.60,12.54,13.47,14.40,,,,,,
15,1.58,2.75,3.73,4.69,5.65,6.60,7.54,8.48,9.42,10.36,11.29,12.23,13.16,14.09,15.02,,,,,
16,1.27,2.44,3.42,4.38,5.33,6.28,7.23,8.17,9.11,10.05,10.98,11.92,12.85,13.78,14.71,15.64,,,,
17,0.96,2.13,3.10,4.07,5.02,5.97,6.92,7.86,8.80,9.74,10.67,11.60,12.54,13.47,14.40,15.32,16.25,,,
18,0.65,1.81,2.79,3.75,4.71,5.66,6.60,7.55,8.49,9.42,10.36,11.29,12.22,13.15,14.08,15.01,15.94,16.87,,
19,0.35,1.51,2.48,3.45,4.40,5.35,6.29,7.23,8.17,9.11,10.04,10.97,11.91,12.84,13.77,14.69,15.62,16.55,17.47,
20,0.00,1.07,1.97,2.87,3.77,4.67,5.57,6.47,7.37,8.27,9.17,10.07,10.97,11.87,12.77,13.67,14.57,15.47,16.37,17.27
