i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.51,,,,,,,,,,,,,,,,,,,
2,3.32,4.07,,,,,,,,,,,,,,,,,,
3,3.14,3.88,4.83,,,,,,,,,,,,,,,,,
4,2.95,3.70,4.65,5.59,,,,,,,,,,,,,,,,
5,2.76,3.51,4.46,5.40,6.34,,,,,,,,,,,,,,,
6,2.58,3.32,4.27,5.22,6.15,7.08,,,,,,,,,,,,,,
7,2.39,3.14,4.09,5.03,5.97,6.90,7.83,,,,,,,,,,,,,
8,2.21,2.95,3.90,4.84,5.78,6.71,7.64,8.57,,,,,,,,,,,,
9,2.02,2.77,3.72,4.66,5.59,6.53,7.45,8.38,9.31,,,,,,,,,,,
10,1.84,2.58,3.53,4.47,5.41,6.34,7.27,8.20,9.12,10.05,,,,,,,,,,
11,1.65,2.40,3.35,4.29,5.22,6.15,7.08,8.01,8.94,9.86,10.78,,,,,,,,,
12,1.46,2.21,3.16,4.10,5.04,5.97,6.90,7.83,8.75,9.67,10.60,11.52,,,,,,,,
13,1.28,2.03,2.97,3.92,4.85,5.78,6.71,7.64,8.56,9.49,10.41,11.33,12.25,,,,,,,
14,1.09,1.84,2.79,3.73,4.67,5.60,6.53,7.45,8.38,9.30,10.23,11.15,12.07,12.99,,,,,,
15,0.91,1.65,2.60,3.54,4.48,5.41,6.34,7.27,8.19,9.12,10.04,10.96,11.88,12.80,13.72,,,,,
16,0.72,1.47,2.42,3.36,4.29,5.23,6.16,7.08,8.01,8.93,9.85,10.78,11.70,12.62,13.54,14.46,,,,
17,0.54,1.28,2.23,3.17,4.11,5.04,5.97,6.90,7.82,8.75,9.67,10.59,11.51,12.43,13.35,14.27,15.19,,,
18,0.35,1.10,2.05,2.99,3.92,4.85,5.78,6.71,7.64,8.56,9.48,10.40,11.33,12.25,13.17,14.08,15.00,15.92,,
19,0.16,0.91,1.86,2.80,3.73,4.67,5.60,6.52,7.45,8.37,9.29,10.21,11.14,12.06,12.97,13.89,14.81,15.73,16.64,
20,0.00,0.68,1.58,2.48,3.38,4.28,5.18,6.08,6.98,7.88,8.78,9.68,10.58,11.48,12.38,13.28,14.18,15.08,15.98,16.88
