i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.34,,,,,,,,,,,,,,,,,,,
2,6.01,7.34,,,,,,,,,,,,,,,,,,
3,5.68,7.01,7.99,,,,,,,,,,,,,,,,,
4,5.35,6.68,7.66,8.62,,,,,,,,,,,,,,,,
5,5.02,6.35,7.33,8.29,9.25,,,,,,,,,,,,,,,
6,4.69,6.02,7.00,7.96,8.92,9.87,,,,,,,,,,,,,,
7,4.36,5.69,6.67,7.63,8.59,9.54,10.49,,,,,,,,,,,,,
8,4.03,5.36,6.34,7.30,8.26,9.21,10.16,11.10,,,,,,,,,,,,
9,3.70,5.03,6.01,6.97,7.93,8.88,9.83,10.77,11.71,,,,,,,,,,,
10,3.37,4.70,5.68,6.64,7.60,8.55,9.50,10.44,11.38,12.32,,,,,,,,,,
11,3.04,4.37,5.35,6.31,7.27,8.22,9.17,10.11,11.05,11.99,12.93,,,,,,,,,
12,2.70,4.04,5.02,5.98,6.94,7.89,8.84,9.78,10.72,11.66,12.60,13.53,,,,,,,,
13,2.37,3.71,4.69,5.65,6.61,7.56,8.51,9.45,10.39,11.33,12.27,13.20,14.14,,,,,,,
14,2.04,3.38,4.36,5.32,6.28,7.23,8.18,9.12,10.06,11.00,11.94,12.87,13.81,14.74,,,,,,
15,1.71,3.05,4.03,4.99,5.95,6.90,7.85,8.79,9.73,10.67,11.61,12.54,13.47,14.41,15.34,,,,,
16,1.38,2.72,3.70,4.66,5.62,6.57,7.52,8.46,9.40,10.34,11.28,12.21,13.14,14.08,15.01,15.94,,,,
17,1.05,2.39,3.37,4.33,5.29,6.24,7.19,8.13,9.07,10.01,10.95,11.88,12.81,13.75,14.68,15.61,16.54,,,
18,0.72,2.06,3.04,4.00,4.96,5.91,6.86,7.80,8.74,9.68,10.62,11.55,12.48,13.42,14.35,15.28,16.21,17.13,,
19,0.41,1.74,2.71,3.67,4.63,5.58,6.52,7.47,8.41,9.34,10.28,11.21,12.15,13.08,14.01,14.94,15.87,16.80,17.72,
20,0.00,1.23,2.13,3.03,3.93,4.83,5.73,6.63,7.53,8.43,9.33,10.23,11.13,12.03,12.93,13.83,14.73,15.63,16.53,17.43
