i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.92,,,,,,,,,,,,,,,,,,
2,2.92,4.62,,,,,,,,,,,,,,,,,
3,2.92,4.62,6.21,,,,,,,,,,,,,,,,
4,2.92,4.62,6.21,7.72,,,,,,,,,,,,,,,
5,2.92,4.62,6.21,7.72,9.15,,,,,,,,,,,,,,
6,2.92,4.62,6.21,7.72,9.15,10.53,,,,,,,,,,,,,
7,2.92,4.62,6.21,7.72,9.15,10.53,11.89,,,,,,,,,,,,
8,2.92,4.62,6.21,7.72,9.15,10.53,11.89,13.21,,,,,,,,,,,
9,2.92,4.62,6.21,7.72,9.15,10.53,11.89,13.21,14.52,,,,,,,,,,
10,2.92,4.62,6.21,7.72,9.15,10.53,11.89,13.21,14.52,15.80,,,,,,,,,
11,2.92,4.62,6.21,7.72,9.15,10.53,11.89,13.21,14.52,15.80,17.07,,,,,,,,
12,2.92,4.62,6.21,7.72,9.15,10.53,11.89,13.21,14.52,15.80,17.07,18.33,,,,,,,
13,2.92,4.62,6.21,7.72,9.15,10.53,11.89,13.21,14.52,15.80,17.07,18.33,19.57,,,,,,
14,2.92,4.62,6.21,7.72,9.15,10.53,11.89,13.21,14.52,15.80,17.07,18.33,19.57,20.80,,,,,
15,2.92,4.62,6.21,7.72,9.15,10.53,11.89,13.21,14.52,15.80,17.07,18.33,19.57,20.80,22.03,,,,
16,2.92,4.62,6.21,7.72,9.15,10.53,11.89,13.21,14.52,15.80,17.07,18.33,19.57,20.80,22.03,23.25,,,
17,2.92,4.62,6.21,7.72,9.15,10.53,11.89,13.21,14.52,15.80,17.07,18.33,19.57,20.80,22.03,23.25,24.46,,
18,2.92,4.63,6.23,7.72,9.15,10.54,11.89,13.22,14.52,15.81,17.07,18.33,19.57,20.81,22.03,23.25,24.46,25.66,
19,2.69,4.48,6.07,7.56,8.97,10.35,11.69,13.00,14.30,15.58,16.84,18.09,19.32,20.55,21.77,22.98,24.19,25.39,26.58
