i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.37,,,,,,,,,,,,,,,,,,,
2,9.82,10.71,,,,,,,,,,,,,,,,,,
3,9.27,10.16,10.85,,,,,,,,,,,,,,,,,
4,8.73,9.61,10.31,10.97,,,,,,,,,,,,,,,,
5,8.18,9.07,9.76,10.43,11.07,,,,,,,,,,,,,,,
6,7.63,8.52,9.21,9.88,10.53,11.16,,,,,,,,,,,,,,
7,7.08,7.97,8.66,9.33,9.98,10.61,11.24,,,,,,,,,,,,,
8,6.54,7.42,8.12,8.78,9.43,10.07,10.69,11.30,,,,,,,,,,,,
9,5.99,6.88,7.57,8.24,8.89,9.52,10.14,10.76,11.36,,,,,,,,,,,
10,5.44,6.33,7.02,7.69,8.34,8.97,9.60,10.21,10.82,11.42,,,,,,,,,,
11,4.90,5.78,6.48,7.14,7.79,8.43,9.05,9.66,10.27,10.87,11.47,,,,,,,,,
12,4.35,5.24,5.93,6.60,7.24,7.88,8.50,9.12,9.72,10.32,10.92,11.51,,,,,,,,
13,3.80,4.69,5.38,6.05,6.70,7.33,7.95,8.57,9.18,9.78,10.37,10.96,11.55,,,,,,,
14,3.26,4.14,4.84,5.50,6.15,6.78,7.41,8.02,8.63,9.23,9.82,10.42,11.00,11.59,,,,,,
15,2.71,3.60,4.29,4.96,5.60,6.24,6.86,7.47,8.08,8.68,9.28,9.87,10.45,11.04,11.62,,,,,
16,2.16,3.05,3.74,4.41,5.06,5.69,6.31,6.93,7.53,8.13,8.73,9.32,9.91,10.49,11.07,11.65,,,,
17,1.61,2.50,3.19,3.86,4.51,5.14,5.76,6.38,6.98,7.59,8.18,8.77,9.36,9.94,10.52,11.10,11.67,,,
18,1.07,1.95,2.64,3.30,3.95,4.58,5.20,5.82,6.42,7.02,7.61,8.20,8.79,9.37,9.95,10.53,11.10,11.67,,
19,0.50,1.37,2.04,2.68,3.31,3.93,4.54,5.14,5.73,6.32,6.91,7.49,8.07,8.64,9.21,9.78,10.35,10.91,11.48,
20,0.00,0.65,1.15,1.65,2.15,2.65,3.15,3.65,4.15,4.65,5.15,5.65,6.15,6.65,7.15,7.65,8.15,8.65,9.15,9.65
