i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.52,,,,,,,,,,,,,,,,,,
2,1.52,2.50,,,,,,,,,,,,,,,,,
3,1.52,2.50,3.56,,,,,,,,,,,,,,,,
4,1.52,2.50,3.56,4.61,,,,,,,,,,,,,,,
5,1.52,2.50,3.56,4.61,5.66,,,,,,,,,,,,,,
6,1.52,2.50,3.56,4.61,5.66,6.69,,,,,,,,,,,,,
7,1.52,2.50,3.56,4.61,5.66,6.69,7.73,,,,,,,,,,,,
8,1.52,2.50,3.56,4.61,5.66,6.69,7.73,8.76,,,,,,,,,,,
9,1.52,2.50,3.56,4.61,5.66,6.69,7.73,8.76,9.79,,,,,,,,,,
10,1.52,2.50,3.56,4.61,5.66,6.69,7.73,8.76,9.79,10.82,,,,,,,,,
11,1.52,2.50,3.56,4.61,5.66,6.69,7.73,8.76,9.79,10.82,11.85,,,,,,,,
12,1.52,2.50,3.56,4.61,5.66,6.69,7.73,8.76,9.79,10.82,11.85,12.87,,,,,,,
13,1.52,2.50,3.56,4.61,5.66,6.69,7.73,8.76,9.79,10.82,11.85,12.87,13.90,,,,,,
14,1.52,2.50,3.56,4.61,5.66,6.69,7.73,8.76,9.79,10.82,11.85,12.87,13.90,14.92,,,,,
15,1.52,2.50,3.56,4.61,5.66,6.69,7.73,8.76,9.79,10.82,11.85,12.87,13.90,14.92,15.94,,,,
16,1.52,2.50,3.56,4.61,5.65,6.69,7.73,8.76,9.79,10.82,11.84,12.87,13.89,14.92,15.94,16.96,,,
17,1.52,2.49,3.55,4.60,5.64,6.68,7.72,8.75,9.78,10.81,11.83,12.86,13.88,14.91,15.93,16.95,17.97,,
18,1.47,2.42,3.47,4.52,5.55,6.59,7.62,8.65,9.67,10.70,11.72,12.74,13.76,14.78,15.80,16.82,17.84,18.86,
19,1.02,2.00,2.98,3.96,4.95,5.94,6.93,7.93,8.92,9.92,10.92,11.91,12.91,13.91,14.91,15.90,16.90,17.90,18.90
