i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.62,,,,,,,,,,,,,,,,,,,
2,4.37,4.77,,,,,,,,,,,,,,,,,,
3,4.13,4.52,5.10,,,,,,,,,,,,,,,,,
4,3.88,4.27,4.86,5.42,,,,,,,,,,,,,,,,
5,3.63,4.03,4.61,5.18,5.74,,,,,,,,,,,,,,,
6,3.39,3.78,4.36,4.93,5.49,6.04,,,,,,,,,,,,,,
7,3.14,3.53,4.11,4.68,5.24,5.79,6.34,,,,,,,,,,,,,
8,2.89,3.28,3.87,4.43,4.99,5.55,6.09,6.64,,,,,,,,,,,,
9,2.64,3.04,3.62,4.19,4.75,5.30,5.85,6.39,6.93,,,,,,,,,,,
10,2.40,2.79,3.37,3.94,4.50,5.05,5.60,6.14,6.69,7.22,,,,,,,,,,
11,2.15,2.54,3.12,3.69,4.25,4.80,5.35,5.90,6.44,6.98,7.51,,,,,,,,,
12,1.90,2.29,2.88,3.45,4.00,4.56,5.10,5.65,6.19,6.73,7.27,7.80,,,,,,,,
13,1.65,2.05,2.63,3.20,3.76,4.31,4.86,5.40,5.94,6.48,7.02,7.55,8.09,,,,,,,
14,1.41,1.80,2.38,2.95,3.51,4.06,4.61,5.15,5.70,6.23,6.77,7.31,7.84,8.38,,,,,,
15,1.16,1.55,2.14,2.70,3.26,3.81,4.36,4.91,5.45,5.99,6.52,7.06,7.59,8.13,8.67,,,,,
16,0.91,1.31,1.89,2.46,3.01,3.57,4.11,4.66,5.20,5.74,6.28,6.81,7.35,7.88,8.42,8.94,,,,
17,0.66,1.06,1.64,2.21,2.77,3.32,3.87,4.41,4.95,5.49,6.03,6.57,7.10,7.63,8.17,8.69,9.17,,,
18,0.42,0.81,1.39,1.96,2.52,3.07,3.62,4.16,4.70,5.24,5.78,6.32,6.85,7.38,7.92,8.44,8.94,9.08,,
19,0.18,0.56,1.14,1.70,2.25,2.80,3.35,3.89,4.43,4.97,5.50,6.03,6.57,7.10,7.63,8.16,8.67,9.06,8.06,
20,0.00,0.28,0.78,1.28,1.78,2.28,2.78,3.28,3.78,4.28,4.78,5.28,5.78,6.28,6.78,7.28,7.78,8.28,8.78,9.28
