i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.02,,,,,,,,,,,,,,,,,,,
2,9.49,10.54,,,,,,,,,,,,,,,,,,
3,8.97,10.02,10.69,,,,,,,,,,,,,,,,,
4,8.45,9.50,10.17,10.82,,,,,,,,,,,,,,,,
5,7.93,8.98,9.65,10.30,10.93,,,,,,,,,,,,,,,
6,7.40,8.45,9.13,9.77,10.40,11.02,,,,,,,,,,,,,,
7,6.88,7.93,8.60,9.25,9.88,10.50,11.11,,,,,,,,,,,,,
8,6.36,7.41,8.08,8.73,9.36,9.97,10.58,11.18,,,,,,,,,,,,
9,5.83,6.88,7.56,8.20,8.83,9.45,10.06,10.66,11.26,,,,,,,,,,,
10,5.31,6.36,7.03,7.68,8.31,8.93,9.54,10.14,10.73,11.32,,,,,,,,,,
11,4.79,5.84,6.51,7.16,7.79,8.41,9.01,9.62,10.21,10.80,11.39,,,,,,,,,
12,4.27,5.31,5.99,6.63,7.27,7.88,8.49,9.09,9.69,10.28,10.86,11.45,,,,,,,,
13,3.74,4.79,5.46,6.11,6.74,7.36,7.97,8.57,9.17,9.76,10.34,10.92,11.50,,,,,,,
14,3.22,4.27,4.94,5.59,6.22,6.84,7.45,8.05,8.64,9.23,9.82,10.40,10.98,11.55,,,,,,
15,2.70,3.75,4.42,5.07,5.70,6.31,6.92,7.52,8.12,8.71,9.30,9.88,10.46,11.03,11.60,,,,,
16,2.17,3.22,3.90,4.54,5.17,5.79,6.40,7.00,7.60,8.19,8.77,9.35,9.93,10.51,11.08,11.65,,,,
17,1.65,2.70,3.37,4.02,4.65,5.27,5.88,6.48,7.07,7.66,8.25,8.83,9.41,9.98,10.56,11.13,11.69,,,
18,1.13,2.17,2.84,3.49,4.12,4.73,5.34,5.94,6.53,7.12,7.71,8.29,8.87,9.44,10.01,10.58,11.15,11.72,,
19,0.61,1.62,2.27,2.89,3.51,4.11,4.71,5.30,5.88,6.46,7.04,7.61,8.18,8.75,9.32,9.88,10.44,11.00,11.56,
20,0.00,0.84,1.34,1.84,2.34,2.84,3.34,3.84,4.34,4.84,5.34,5.84,6.34,6.84,7.34,7.84,8.34,8.84,9.34,9.84
