i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.31,,,,,,,,,,,,,,,,,,,
2,5.97,6.48,,,,,,,,,,,,,,,,,,
3,5.64,6.15,6.76,,,,,,,,,,,,,,,,,
4,5.30,5.81,6.42,7.02,,,,,,,,,,,,,,,,
5,4.96,5.47,6.09,6.68,7.26,,,,,,,,,,,,,,,
6,4.62,5.13,5.75,6.34,6.92,7.50,,,,,,,,,,,,,,
7,4.28,4.79,5.41,6.00,6.59,7.16,7.73,,,,,,,,,,,,,
8,3.94,4.45,5.07,5.66,6.25,6.82,7.39,7.95,,,,,,,,,,,,
9,3.60,4.11,4.73,5.33,5.91,6.48,7.05,7.61,8.17,,,,,,,,,,,
10,3.27,3.78,4.39,4.99,5.57,6.14,6.71,7.27,7.83,8.39,,,,,,,,,,
11,2.93,3.44,4.05,4.65,5.23,5.81,6.37,6.93,7.49,8.05,8.60,,,,,,,,,
12,2.59,3.10,3.72,4.31,4.89,5.47,6.03,6.60,7.15,7.71,8.26,8.81,,,,,,,,
13,2.25,2.76,3.38,3.97,4.55,5.13,5.70,6.26,6.82,7.37,7.92,8.47,9.02,,,,,,,
14,1.91,2.42,3.04,3.63,4.22,4.79,5.36,5.92,6.48,7.03,7.58,8.13,8.68,9.23,,,,,,
15,1.57,2.08,2.70,3.30,3.88,4.45,5.02,5.58,6.14,6.69,7.25,7.79,8.34,8.89,9.43,,,,,
16,1.23,1.75,2.36,2.96,3.54,4.11,4.68,5.24,5.80,6.35,6.91,7.46,8.00,8.55,9.09,9.63,,,,
17,0.90,1.41,2.02,2.62,3.20,3.77,4.34,4.90,5.46,6.02,6.57,7.12,7.66,8.21,8.75,9.30,9.84,,,
18,0.56,1.07,1.68,2.28,2.86,3.43,4.00,4.56,5.12,5.67,6.22,6.77,7.32,7.87,8.41,8.95,9.49,10.03,,
19,0.23,0.72,1.33,1.92,2.49,3.06,3.62,4.18,4.73,5.28,5.83,6.38,6.92,7.46,8.00,8.54,9.08,9.62,10.15,
20,0.00,0.34,0.84,1.34,1.84,2.34,2.84,3.34,3.84,4.34,4.84,5.34,5.84,6.34,6.84,7.34,7.84,8.34,8.84,9.34
